Year_name,,CHP_PP
2021,309,6192.055855476097
2021,310,6088.812165376514
2021,311,6009.891640738033
2021,312,5842.76060383476
2021,313,5740.682234171595
2021,314,5734.647581923523
2021,315,5799.187453618184
2021,316,5895.947636685285
2021,317,6056.2924176468705
2021,318,6431.724018975738
2021,319,7316.97034350115
2021,320,7676.08749461055
2021,321,7261.942001634748
2021,322,6867.742596575308
2021,323,6562.764514668616
2021,324,6326.585512574632
2021,325,6176.412872308941
2021,326,6063.783391777351
2021,327,5984.525835576187
2021,328,5958.545916238746
2021,329,6043.447513394194
2021,330,6151.384098709779
2021,331,6315.635424623479
2021,332,6337.535601190424
2021,333,6192.055855476097
2021,334,6088.812165376514
2021,335,6009.891640738033
2021,336,5842.76060383476
2021,337,5740.682234171595
2021,338,5734.647581923523
2021,339,5799.187453618184
2021,340,5895.947636685285
2021,341,6056.2924176468705
2021,342,6431.724018975738
2021,343,7316.97034350115
2021,344,7676.08749461055
2021,345,7261.942001634748
2021,346,6867.742596575308
2021,347,6562.764514668616
2021,348,6326.585512574632
2021,349,6176.412872308941
2021,350,6063.783391777351
2021,351,5984.525835576187
2021,352,5958.545916238746
2021,353,6043.447513394194
2021,354,6151.384098709779
2021,355,6315.635424623479
2021,356,6337.535601190424
2021,357,6192.055855476097
2021,358,6088.812165376514
2021,359,6009.891640738033
2021,360,5842.76060383476
2021,361,5740.682234171595
2021,362,5734.647581923523
2021,363,5799.187453618184
2021,364,5895.947636685285
2021,365,6056.2924176468705
2021,366,6431.724018975738
2021,367,7316.97034350115
2021,368,7676.08749461055
2021,369,7261.942001634748
2021,370,6867.742596575308
2021,371,6562.764514668616
2021,372,6326.585512574632
2021,373,6176.412872308941
2021,374,6063.783391777351
2021,375,5984.525835576187
2021,376,5958.545916238746
2021,377,6043.447513394194
2021,378,6151.384098709779
2021,379,6315.635424623479
2021,380,6337.535601190424
2021,381,6192.055855476097
2021,382,6088.812165376514
2021,383,6009.891640738033
2021,384,5842.76060383476
2021,385,5740.682234171595
2021,386,5734.647581923523
2021,387,5799.187453618184
2021,388,5895.947636685285
2021,389,6056.2924176468705
2021,390,6431.724018975738
2021,391,7316.97034350115
2021,392,7676.08749461055
2021,393,7261.942001634748
2021,394,6867.742596575308
2021,395,6562.764514668616
2021,396,6326.585512574632
2021,397,6176.412872308941
2021,398,6063.783391777351
2021,399,5984.525835576187
2021,400,5958.545916238746
2021,401,6043.447513394194
2021,402,6151.384098709779
2021,403,6315.635424623479
2021,404,6337.535601190424
2021,405,6192.055855476097
2021,406,6088.812165376514
2021,407,6009.891640738033
2021,408,5842.76060383476
2021,409,5740.682234171595
2021,410,5734.647581923523
2021,411,5799.187453618184
2021,412,5895.947636685285
2021,413,6056.2924176468705
2021,414,6431.724018975738
2021,415,7316.97034350115
2021,416,7676.08749461055
2021,417,7261.942001634748
2021,418,6867.742596575308
2021,419,6562.764514668616
2021,420,6326.585512574632
2021,421,6176.412872308941
2021,422,6063.783391777351
2021,423,5984.525835576187
2021,424,5958.545916238746
2021,425,6043.447513394194
2021,426,6151.384098709779
2021,427,6315.635424623479
2021,428,6337.535601190424
2021,429,6192.055855476097
2021,430,6088.812165376514
2021,431,6009.891640738033
2021,432,5842.76060383476
2021,433,5740.682234171595
2021,434,5734.647581923523
2021,435,5799.187453618184
2021,436,5895.947636685285
2021,437,6056.2924176468705
2021,438,6431.724018975738
2021,439,7316.97034350115
2021,440,7676.08749461055
2021,441,7261.942001634748
2021,442,6867.742596575308
2021,443,6562.764514668616
2021,444,6326.585512574632
2021,445,6176.412872308941
2021,446,6063.783391777351
2021,447,5984.525835576187
2021,448,5958.545916238746
2021,449,6043.447513394194
2021,450,6151.384098709779
2021,451,6315.635424623479
2021,452,6337.535601190424
2021,453,6192.055855476097
2021,454,6088.812165376514
2021,455,6009.891640738033
2021,456,5842.76060383476
2021,457,5740.682234171595
2021,458,5734.647581923523
2021,459,5799.187453618184
2021,460,5895.947636685285
2021,461,6056.2924176468705
2021,462,6431.724018975738
2021,463,7316.97034350115
2021,464,7676.08749461055
2021,465,7261.942001634748
2021,466,6867.742596575308
2021,467,6562.764514668616
2021,468,6326.585512574632
2021,469,6176.412872308941
2021,470,6063.783391777351
2021,471,5984.525835576187
2021,472,5958.545916238746
2021,473,6043.447513394194
2021,474,6151.384098709779
2021,475,6315.635424623479
2021,476,6337.535601190424
2021,477,6192.055855476097
2021,478,6088.812165376514
2021,479,6009.891640738033
2021,480,5842.76060383476
2021,481,5740.682234171595
2021,482,5734.647581923523
2021,483,5799.187453618184
2021,484,5895.947636685285
2021,485,6056.2924176468705
2021,486,6431.724018975738
2021,487,7316.97034350115
2021,488,7676.08749461055
2021,489,7261.942001634748
2021,490,6867.742596575308
2021,491,6562.764514668616
2021,492,6326.585512574632
2021,493,6176.412872308941
2021,494,6063.783391777351
2021,495,5984.525835576187
2021,496,5958.545916238746
2021,497,6043.447513394194
2021,498,6151.384098709779
2021,499,6315.635424623479
2021,500,6337.535601190424
2021,501,6192.055855476097
2021,502,6088.812165376514
2021,503,6009.891640738033
2021,504,5842.76060383476
2021,505,5740.682234171595
2021,506,5734.647581923523
2021,507,5799.187453618184
2021,508,5895.947636685285
2021,509,6056.2924176468705
2021,510,6431.724018975738
2021,511,7316.97034350115
2021,512,7676.08749461055
2021,513,7261.942001634748
2021,514,6867.742596575308
2021,515,6562.764514668616
2021,516,6326.585512574632
2021,517,6176.412872308941
2021,518,6063.783391777351
2021,519,5984.525835576187
2021,520,5958.545916238746
2021,521,6043.447513394194
2021,522,6151.384098709779
2021,523,6315.635424623479
2021,524,6337.535601190424
2021,525,6192.055855476097
2021,526,6088.812165376514
2021,527,6009.891640738033
2021,528,5842.76060383476
2021,529,5740.682234171595
2021,530,5734.647581923523
2021,531,5799.187453618184
2021,532,5895.947636685285
2021,533,6056.2924176468705
2021,534,6431.724018975738
2021,535,7316.97034350115
2021,536,7676.08749461055
2021,537,7261.942001634748
2021,538,6867.742596575308
2021,539,6562.764514668616
2021,540,6326.585512574632
2021,541,6176.412872308941
2021,542,6063.783391777351
2021,543,5984.525835576187
2021,544,5958.545916238746
2021,545,6043.447513394194
2021,546,6151.384098709779
2021,547,6315.635424623479
2021,548,6337.535601190424
2021,549,6192.055855476097
2021,550,6088.812165376514
2021,551,6009.891640738033
2021,552,5842.76060383476
2021,553,5740.682234171595
2021,554,5734.647581923523
2021,555,5799.187453618184
2021,556,5895.947636685285
2021,557,6056.2924176468705
2021,558,6431.724018975738
2021,559,7316.97034350115
2021,560,7676.08749461055
2021,561,7261.942001634748
2021,562,6867.742596575308
2021,563,6562.764514668616
2021,564,6326.585512574632
2021,565,6176.412872308941
2021,566,6063.783391777351
2021,567,5984.525835576187
2021,568,5958.545916238746
2021,569,6043.447513394194
2021,570,6151.384098709779
2021,571,6315.635424623479
2021,572,6337.535601190424
2021,573,6192.055855476097
2021,574,6088.812165376514
2021,575,6009.891640738033
2021,576,5842.76060383476
2021,577,5740.682234171595
2021,578,5734.647581923523
2021,579,5799.187453618184
2021,580,5895.947636685285
2021,581,6056.2924176468705
2021,582,6431.724018975738
2021,583,7316.97034350115
2021,584,7676.08749461055
2021,585,7261.942001634748
2021,586,6867.742596575308
2021,587,6562.764514668616
2021,588,6326.585512574632
2021,589,6176.412872308941
2021,590,6063.783391777351
2021,591,5984.525835576187
2021,592,5958.545916238746
2021,593,6043.447513394194
2021,594,6151.384098709779
2021,595,6315.635424623479
2021,596,6337.535601190424
2021,597,6192.055855476097
2021,598,6088.812165376514
2021,599,6009.891640738033
2021,600,5842.76060383476
2021,601,5740.682234171595
2021,602,5734.647581923523
2021,603,5799.187453618184
2021,604,5895.947636685285
2021,605,6056.2924176468705
2021,606,6431.724018975738
2021,607,7316.97034350115
2021,608,7676.08749461055
2021,609,7261.942001634748
2021,610,6867.742596575308
2021,611,6562.764514668616
2021,612,6326.585512574632
2021,613,6176.412872308941
2021,614,6063.783391777351
2021,615,5984.525835576187
2021,616,5958.545916238746
2021,617,6043.447513394194
2021,618,6151.384098709779
2021,619,6315.635424623479
2021,620,6337.535601190424
2021,621,6192.055855476097
2021,622,6088.812165376514
2021,623,6009.891640738033
2021,624,5842.76060383476
2021,625,5740.682234171595
2021,626,5734.647581923523
2021,627,5799.187453618184
2021,628,5895.947636685285
2021,629,6056.2924176468705
2021,630,6431.724018975738
2021,631,7316.97034350115
2021,632,7676.08749461055
2021,633,7261.942001634748
2021,634,6867.742596575308
2021,635,6562.764514668616
2021,636,6326.585512574632
2021,637,6176.412872308941
2021,638,6063.783391777351
2021,639,5984.525835576187
2021,640,5958.545916238746
2021,641,6043.447513394194
2021,642,6151.384098709779
2021,643,6315.635424623479
2021,644,6337.535601190424
2021,645,6192.055855476097
2021,646,6088.812165376514
2021,647,6009.891640738033
2021,648,5842.76060383476
2021,649,5740.682234171595
2021,650,5734.647581923523
2021,651,5799.187453618184
2021,652,5895.947636685285
2021,653,6056.2924176468705
2021,654,6431.724018975738
2021,655,7316.97034350115
2021,656,7676.08749461055
2021,657,7261.942001634748
2021,658,6867.742596575308
2021,659,6562.764514668616
2021,660,6326.585512574632
2021,661,6176.412872308941
2021,662,6063.783391777351
2021,663,5984.525835576187
2021,664,5958.545916238746
2021,665,6043.447513394194
2021,666,6151.384098709779
2021,667,6315.635424623479
2021,668,6337.535601190424
2021,669,6192.055855476097
2021,670,6088.812165376514
2021,671,6009.891640738033
2021,672,5842.76060383476
2021,673,5740.682234171595
2021,674,5734.647581923523
2021,675,5799.187453618184
2021,676,5895.947636685285
2021,677,6056.2924176468705
2021,678,6431.724018975738
2021,679,7316.97034350115
2021,680,7676.08749461055
2021,681,7261.942001634748
2021,682,6867.742596575308
2021,683,6562.764514668616
2021,684,6326.585512574632
2021,685,6176.412872308941
2021,686,6063.783391777351
2021,687,5984.525835576187
2021,688,5958.545916238746
2021,689,6043.447513394194
2021,690,6151.384098709779
2021,691,6315.635424623479
2021,692,6337.535601190424
2021,693,6192.055855476097
2021,694,6088.812165376514
2021,695,6009.891640738033
2021,696,5842.76060383476
2021,697,5740.682234171595
2021,698,5734.647581923523
2021,699,5799.187453618184
2021,700,5895.947636685285
2021,701,6056.2924176468705
2021,702,6431.724018975738
2021,703,7316.97034350115
2021,704,7676.08749461055
2021,705,7261.942001634748
2021,706,6867.742596575308
2021,707,6562.764514668616
2021,708,6326.585512574632
2021,709,6176.412872308941
2021,710,6063.783391777351
2021,711,5984.525835576187
2021,712,5958.545916238746
2021,713,6043.447513394194
2021,714,6151.384098709779
2021,715,6315.635424623479
2021,716,6337.535601190424
2021,717,6192.055855476097
2021,718,6088.812165376514
2021,719,6009.891640738033
2021,720,5842.76060383476
2021,721,5740.682234171595
2021,722,5734.647581923523
2021,723,5799.187453618184
2021,724,5895.947636685285
2021,725,6056.2924176468705
2021,726,6431.724018975738
2021,727,7316.97034350115
2021,728,7676.08749461055
2021,729,7261.942001634748
2021,730,6867.742596575308
2021,731,6562.764514668616
2021,732,6326.585512574632
2021,733,6176.412872308941
2021,734,6063.783391777351
2021,735,5984.525835576187
2021,736,5958.545916238746
2021,737,6043.447513394194
2021,738,6151.384098709779
2021,739,6315.635424623479
2021,740,6337.535601190424
2021,741,6192.055855476097
2021,742,6088.812165376514
2021,743,6009.891640738033
2021,744,5842.76060383476
2021,745,5740.682234171595
2021,746,5734.647581923523
2021,747,5799.187453618184
2021,748,5895.947636685285
2021,749,6056.2924176468705
2021,750,6431.724018975738
2021,751,7316.97034350115
2021,752,7676.08749461055
2021,753,7261.942001634748
2021,754,6867.742596575308
2021,755,6562.764514668616
2021,756,6326.585512574632
2021,757,6176.412872308941
2021,758,6063.783391777351
2021,759,5984.525835576187
2021,760,5958.545916238746
2021,761,6043.447513394194
2021,762,6151.384098709779
2021,763,6315.635424623479
2021,764,6337.535601190424
2021,765,6192.055855476097
2021,766,6088.812165376514
2021,767,6009.891640738033
2021,768,5842.76060383476
2021,769,5740.682234171595
2021,770,5734.647581923523
2021,771,5799.187453618184
2021,772,5895.947636685285
2021,773,6056.2924176468705
2021,774,6431.724018975738
2021,775,7316.97034350115
2021,776,7676.08749461055
2021,777,7261.942001634748
2021,778,6867.742596575308
2021,779,6562.764514668616
2021,780,6326.585512574632
2021,781,6176.412872308941
2021,782,6063.783391777351
2021,783,5984.525835576187
2021,784,5958.545916238746
2021,785,6043.447513394194
2021,786,6151.384098709779
2021,787,6315.635424623479
2021,788,6337.535601190424
2021,789,6192.055855476097
2021,790,6088.812165376514
2021,791,6009.891640738033
2021,792,5842.76060383476
2021,793,5740.682234171595
2021,794,5734.647581923523
2021,795,5799.187453618184
2021,796,5895.947636685285
2021,797,6056.2924176468705
2021,798,6431.724018975738
2021,799,7316.97034350115
2021,800,7676.08749461055
2021,801,7261.942001634748
2021,802,6867.742596575308
2021,803,6562.764514668616
2021,804,6326.585512574632
2021,805,6176.412872308941
2021,806,6063.783391777351
2021,807,5984.525835576187
2021,808,5958.545916238746
2021,809,6043.447513394194
2021,810,6151.384098709779
2021,811,6315.635424623479
2021,812,6337.535601190424
2021,813,6192.055855476097
2021,814,6088.812165376514
2021,815,6009.891640738033
2021,816,5842.76060383476
2021,817,5740.682234171595
2021,818,5734.647581923523
2021,819,5799.187453618184
2021,820,5895.947636685285
2021,821,6056.2924176468705
2021,822,6431.724018975738
2021,823,7316.97034350115
2021,824,7676.08749461055
2021,825,7261.942001634748
2021,826,6867.742596575308
2021,827,6562.764514668616
2021,828,6326.585512574632
2021,829,6176.412872308941
2021,830,6063.783391777351
2021,831,5984.525835576187
2021,832,5958.545916238746
2021,833,6043.447513394194
2021,834,6151.384098709779
2021,835,6315.635424623479
2021,836,6337.535601190424
2021,837,6192.055855476097
2021,838,6088.812165376514
2021,839,6009.891640738033
2021,840,5842.76060383476
2021,841,5740.682234171595
2021,842,5734.647581923523
2021,843,5799.187453618184
2021,844,5895.947636685285
2021,845,6056.2924176468705
2021,846,6431.724018975738
2021,847,7316.97034350115
2021,848,7676.08749461055
2021,849,7261.942001634748
2021,850,6867.742596575308
2021,851,6562.764514668616
2021,852,6326.585512574632
2021,853,6176.412872308941
2021,854,6063.783391777351
2021,855,5984.525835576187
2021,856,5958.545916238746
2021,857,6043.447513394194
2021,858,6151.384098709779
2021,859,6315.635424623479
2021,860,6337.535601190424
2021,861,6192.055855476097
2021,862,6088.812165376514
2021,863,6009.891640738033
2021,864,5842.76060383476
2021,865,5740.682234171595
2021,866,5734.647581923523
2021,867,5799.187453618184
2021,868,5895.947636685285
2021,869,6056.2924176468705
2021,870,6431.724018975738
2021,871,7316.97034350115
2021,872,7676.08749461055
2021,873,7261.942001634748
2021,874,6867.742596575308
2021,875,6562.764514668616
2021,876,6326.585512574632
2021,877,6176.412872308941
2021,878,6063.783391777351
2021,879,5984.525835576187
2021,880,5958.545916238746
2021,881,6043.447513394194
2021,882,6151.384098709779
2021,883,6315.635424623479
2021,884,6337.535601190424
2021,885,6192.055855476097
2021,886,6088.812165376514
2021,887,6009.891640738033
2021,888,5842.76060383476
2021,889,5740.682234171595
2021,890,5734.647581923523
2021,891,5799.187453618184
2021,892,5895.947636685285
2021,893,6056.2924176468705
2021,894,6431.724018975738
2021,895,7316.97034350115
2021,896,7676.08749461055
2021,897,7261.942001634748
2021,898,6867.742596575308
2021,899,6562.764514668616
2021,900,6326.585512574632
2021,901,6176.412872308941
2021,902,6063.783391777351
2021,903,5984.525835576187
2021,904,5958.545916238746
2021,905,6043.447513394194
2021,906,6151.384098709779
2021,907,6315.635424623479
2021,908,6337.535601190424
2021,909,6192.055855476097
2021,910,6088.812165376514
2021,911,6009.891640738033
2021,912,5842.76060383476
2021,913,5740.682234171595
2021,914,5734.647581923523
2021,915,5799.187453618184
2021,916,5895.947636685285
2021,917,6056.2924176468705
2021,918,6431.724018975738
2021,919,7316.97034350115
2021,920,7676.08749461055
2021,921,7261.942001634748
2021,922,6867.742596575308
2021,923,6562.764514668616
2021,924,6326.585512574632
2021,925,6176.412872308941
2021,926,6063.783391777351
2021,927,5984.525835576187
2021,928,5958.545916238746
2021,929,6043.447513394194
2021,930,6151.384098709779
2021,931,6315.635424623479
2021,932,6337.535601190424
2021,933,6192.055855476097
2021,934,6088.812165376514
2021,935,6009.891640738033
2021,936,5842.76060383476
2021,937,5740.682234171595
2021,938,5734.647581923523
2021,939,5799.187453618184
2021,940,5895.947636685285
2021,941,6056.2924176468705
2021,942,6431.724018975738
2021,943,7316.97034350115
2021,944,7676.08749461055
2021,945,7261.942001634748
2021,946,6867.742596575308
2021,947,6562.764514668616
2021,948,6326.585512574632
2021,949,6176.412872308941
2021,950,6063.783391777351
2021,951,5984.525835576187
2021,952,5958.545916238746
2021,953,6043.447513394194
2021,954,6151.384098709779
2021,955,6315.635424623479
2021,956,6337.535601190424
2021,957,6192.055855476097
2021,958,6088.812165376514
2021,959,6009.891640738033
2021,960,5842.76060383476
2021,961,5740.682234171595
2021,962,5734.647581923523
2021,963,5799.187453618184
2021,964,5895.947636685285
2021,965,6056.2924176468705
2021,966,6431.724018975738
2021,967,7316.97034350115
2021,968,7676.08749461055
2021,969,7261.942001634748
2021,970,6867.742596575308
2021,971,6562.764514668616
2021,972,6326.585512574632
2021,973,6176.412872308941
2021,974,6063.783391777351
2021,975,5984.525835576187
2021,976,5958.545916238746
2021,977,6043.447513394194
2021,978,6151.384098709779
2021,979,6315.635424623479
2021,980,6337.535601190424
2021,981,6192.055855476097
2021,982,6088.812165376514
2021,983,6009.891640738033
2021,984,5842.76060383476
2021,985,5740.682234171595
2021,986,5734.647581923523
2021,987,5799.187453618184
2021,988,5895.947636685285
2021,989,6056.2924176468705
2021,990,6431.724018975738
2021,991,7316.97034350115
2021,992,7676.08749461055
2021,993,7261.942001634748
2021,994,6867.742596575308
2021,995,6562.764514668616
2021,996,6326.585512574632
2021,997,6176.412872308941
2021,998,6063.783391777351
2021,999,5984.525835576187
2021,1000,5958.545916238746
2021,1001,6043.447513394194
2021,1002,6151.384098709779
2021,1003,6315.635424623479
2021,1004,6337.535601190424
2021,1005,6192.055855476097
2021,1006,6088.812165376514
2021,1007,6009.891640738033
2021,1008,5842.76060383476
2021,1009,5740.682234171595
2021,1010,5734.647581923523
2021,1011,5799.187453618184
2021,1012,5895.947636685285
2021,1013,6056.2924176468705
2021,1014,6431.724018975738
2021,1015,7316.97034350115
2021,1016,7676.08749461055
2021,1017,7261.942001634748
2021,1018,6867.742596575308
2021,1019,6562.764514668616
2021,1020,6326.585512574632
2021,1021,6176.412872308941
2021,1022,6063.783391777351
2021,1023,5984.525835576187
2021,1024,5958.545916238746
2021,1025,6043.447513394194
2021,1026,6151.384098709779
2021,1027,6315.635424623479
2021,1028,6337.535601190424
2021,1029,6192.055855476097
2021,1030,6088.812165376514
2021,1031,6009.891640738033
2021,1032,5842.76060383476
2021,1033,5740.682234171595
2021,1034,5734.647581923523
2021,1035,5799.187453618184
2021,1036,5895.947636685285
2021,1037,6056.2924176468705
2021,1038,6431.724018975738
2021,1039,7316.97034350115
2021,1040,7676.08749461055
2021,1041,7261.942001634748
2021,1042,6867.742596575308
2021,1043,6562.764514668616
2021,1044,6326.585512574632
2021,1045,6176.412872308941
2021,1046,6063.783391777351
2021,1047,5984.525835576187
2021,1048,5958.545916238746
2021,1049,6043.447513394194
2021,1050,6151.384098709779
2021,1051,6315.635424623479
2021,1052,6337.535601190424
2021,1053,6192.055855476097
2021,1054,6088.812165376514
2021,1055,6009.891640738033
2021,1056,5842.76060383476
2021,1057,5740.682234171595
2021,1058,5734.647581923523
2021,1059,5799.187453618184
2021,1060,5895.947636685285
2021,1061,6056.2924176468705
2021,1062,6431.724018975738
2021,1063,7316.97034350115
2021,1064,7676.08749461055
2021,1065,7261.942001634748
2021,1066,6867.742596575308
