Year_name,,Boiler
2021,461,173.54683450573862
2021,462,173.54683450573862
2021,463,173.54683450573862
2021,464,173.54683450573862
2021,465,173.54683450573862
2021,466,173.54683450573862
2021,467,173.54683450573862
2021,468,173.54683450573862
2021,469,173.54683450573862
2021,470,173.54683450573862
2021,471,173.54683450573862
2021,472,173.54683450573862
2021,473,173.54683450573862
2021,474,173.54683450573862
2021,475,173.54683450573862
2021,476,173.54683450573862
2021,477,173.54683450573862
2021,478,173.54683450573862
2021,479,173.54683450573862
2021,480,173.54683450573862
2021,481,173.54683450573862
2021,482,173.54683450573862
2021,483,173.54683450573862
2021,484,173.54683450573862
2021,485,173.54683450573862
2021,486,173.54683450573862
2021,487,173.54683450573862
2021,488,173.54683450573862
2021,489,173.54683450573862
2021,490,173.54683450573862
2021,491,173.54683450573862
2021,492,173.54683450573862
2021,493,173.54683450573862
2021,494,173.54683450573862
2021,495,173.54683450573862
2021,496,173.54683450573862
2021,497,173.54683450573862
2021,498,173.54683450573862
2021,499,173.54683450573862
2021,500,173.54683450573862
2021,501,173.54683450573862
2021,502,173.54683450573862
2021,503,173.54683450573862
2021,504,173.54683450573862
2021,505,173.54683450573862
2021,506,173.54683450573862
2021,507,173.54683450573862
2021,508,173.54683450573862
2021,509,173.54683450573862
2021,510,173.54683450573862
2021,511,173.54683450573862
2021,512,173.54683450573862
2021,513,173.54683450573862
2021,514,173.54683450573862
2021,515,173.54683450573862
2021,516,173.54683450573862
2021,517,173.54683450573862
2021,518,173.54683450573862
2021,519,173.54683450573862
2021,520,173.54683450573862
2021,521,173.54683450573862
2021,522,173.54683450573862
2021,523,173.54683450573862
2021,524,173.54683450573862
2021,525,173.54683450573862
2021,526,173.54683450573862
2021,527,173.54683450573862
2021,528,173.54683450573862
2021,529,173.54683450573862
2021,530,173.54683450573862
2021,531,173.54683450573862
2021,532,173.54683450573862
2021,533,173.54683450573862
2021,534,173.54683450573862
2021,535,173.54683450573862
2021,536,173.54683450573862
2021,537,173.54683450573862
2021,538,173.54683450573862
2021,539,173.54683450573862
2021,540,173.54683450573862
2021,541,173.54683450573862
2021,542,173.54683450573862
2021,543,173.54683450573862
2021,544,173.54683450573862
2021,545,173.54683450573862
2021,546,173.54683450573862
2021,547,173.54683450573862
2021,548,173.54683450573862
2021,549,173.54683450573862
2021,550,173.54683450573862
2021,551,173.54683450573862
2021,552,173.54683450573862
2021,553,173.54683450573862
2021,554,173.54683450573862
2021,555,173.54683450573862
2021,556,173.54683450573862
2021,557,173.54683450573862
2021,558,173.54683450573862
2021,559,173.54683450573862
2021,560,173.54683450573862
2021,561,173.54683450573862
2021,562,173.54683450573862
2021,563,173.54683450573862
2021,564,173.54683450573862
2021,565,173.54683450573862
2021,566,173.54683450573862
2021,567,173.54683450573862
2021,568,173.54683450573862
2021,569,173.54683450573862
2021,570,173.54683450573862
2021,571,173.54683450573862
2021,572,173.54683450573862
2021,573,173.54683450573862
2021,574,173.54683450573862
2021,575,173.54683450573862
2021,576,173.54683450573862
2021,577,173.54683450573862
2021,578,173.54683450573862
2021,579,173.54683450573862
2021,580,173.54683450573862
2021,581,173.54683450573862
2021,582,173.54683450573862
2021,583,173.54683450573862
2021,584,173.54683450573862
2021,585,173.54683450573862
2021,586,173.54683450573862
2021,587,173.54683450573862
2021,588,173.54683450573862
2021,589,173.54683450573862
2021,590,173.54683450573862
2021,591,173.54683450573862
2021,592,173.54683450573862
2021,593,173.54683450573862
2021,594,173.54683450573862
2021,595,173.54683450573862
2021,596,173.54683450573862
2021,597,173.54683450573862
2021,598,173.54683450573862
2021,599,173.54683450573862
2021,600,173.54683450573862
2021,601,173.54683450573862
2021,602,173.54683450573862
2021,603,173.54683450573862
2021,604,173.54683450573862
2021,605,173.54683450573862
2021,606,173.54683450573862
2021,607,173.54683450573862
2021,608,173.54683450573862
2021,609,173.54683450573862
2021,610,173.54683450573862
2021,611,173.54683450573862
2021,612,173.54683450573862
2021,613,173.54683450573862
2021,614,173.54683450573862
2021,615,173.54683450573862
2021,616,173.54683450573862
2021,617,173.54683450573862
2021,618,173.54683450573862
2021,619,173.54683450573862
2021,620,173.54683450573862
2021,621,173.54683450573862
2021,622,173.54683450573862
2021,623,173.54683450573862
2021,624,173.54683450573862
2021,625,173.54683450573862
2021,626,173.54683450573862
2021,627,173.54683450573862
2021,628,173.54683450573862
2021,629,173.54683450573862
2021,630,173.54683450573862
2021,631,173.54683450573862
2021,632,173.54683450573862
2021,633,173.54683450573862
2021,634,173.54683450573862
2021,635,173.54683450573862
2021,636,173.54683450573862
2021,637,173.54683450573862
2021,638,173.54683450573862
2021,639,173.54683450573862
2021,640,173.54683450573862
2021,641,173.54683450573862
2021,642,173.54683450573862
2021,643,173.54683450573862
2021,644,173.54683450573862
2021,645,173.54683450573862
2021,646,173.54683450573862
2021,647,173.54683450573862
2021,648,173.54683450573862
2021,649,173.54683450573862
2021,650,173.54683450573862
2021,651,173.54683450573862
2021,652,173.54683450573862
2021,653,173.54683450573862
2021,654,173.54683450573862
2021,655,173.54683450573862
2021,656,173.54683450573862
2021,657,173.54683450573862
2021,658,173.54683450573862
2021,659,173.54683450573862
2021,660,173.54683450573862
2021,661,173.54683450573862
2021,662,173.54683450573862
2021,663,173.54683450573862
2021,664,173.54683450573862
2021,665,173.54683450573862
2021,666,173.54683450573862
2021,667,173.54683450573862
2021,668,173.54683450573862
2021,669,173.54683450573862
2021,670,173.54683450573862
2021,671,173.54683450573862
2021,672,173.54683450573862
2021,673,173.54683450573862
2021,674,173.54683450573862
2021,675,173.54683450573862
2021,676,173.54683450573862
2021,677,173.54683450573862
2021,678,173.54683450573862
2021,679,173.54683450573862
2021,680,173.54683450573862
2021,681,173.54683450573862
2021,682,173.54683450573862
2021,683,173.54683450573862
2021,684,173.54683450573862
2021,685,173.54683450573862
2021,686,173.54683450573862
2021,687,173.54683450573862
2021,688,173.54683450573862
2021,689,173.54683450573862
2021,690,173.54683450573862
2021,691,173.54683450573862
2021,692,173.54683450573862
2021,693,173.54683450573862
2021,694,173.54683450573862
2021,695,173.54683450573862
2021,696,173.54683450573862
2021,697,173.54683450573862
2021,698,173.54683450573862
2021,699,173.54683450573862
2021,700,173.54683450573862
2021,701,173.54683450573862
2021,702,173.54683450573862
2021,703,173.54683450573862
2021,704,173.54683450573862
2021,705,173.54683450573862
2021,706,173.54683450573862
2021,707,173.54683450573862
2021,708,173.54683450573862
2021,709,173.54683450573862
2021,710,173.54683450573862
2021,711,173.54683450573862
2021,712,173.54683450573862
2021,713,173.54683450573862
2021,714,173.54683450573862
2021,715,173.54683450573862
2021,716,173.54683450573862
2021,717,173.54683450573862
2021,718,173.54683450573862
2021,719,173.54683450573862
2021,720,173.54683450573862
2021,721,173.54683450573862
2021,722,173.54683450573862
2021,723,173.54683450573862
2021,724,173.54683450573862
2021,725,173.54683450573862
2021,726,173.54683450573862
2021,727,173.54683450573862
2021,728,173.54683450573862
2021,729,173.54683450573862
2021,730,173.54683450573862
2021,731,173.54683450573862
2021,732,173.54683450573862
2021,733,173.54683450573862
2021,734,173.54683450573862
2021,735,173.54683450573862
2021,736,173.54683450573862
2021,737,173.54683450573862
2021,738,173.54683450573862
2021,739,173.54683450573862
2021,740,173.54683450573862
2021,741,173.54683450573862
2021,742,173.54683450573862
2021,743,173.54683450573862
2021,744,173.54683450573862
2021,745,173.54683450573862
2021,746,173.54683450573862
2021,747,173.54683450573862
2021,748,173.54683450573862
2021,749,173.54683450573862
2021,750,173.54683450573862
2021,751,173.54683450573862
2021,752,173.54683450573862
2021,753,173.54683450573862
2021,754,173.54683450573862
2021,755,173.54683450573862
2021,756,173.54683450573862
2021,757,173.54683450573862
2021,758,173.54683450573862
2021,759,173.54683450573862
2021,760,173.54683450573862
2021,761,173.54683450573862
2021,762,173.54683450573862
2021,763,173.54683450573862
2021,764,173.54683450573862
2021,765,173.54683450573862
2021,766,173.54683450573862
2021,767,173.54683450573862
2021,768,173.54683450573862
2021,769,173.54683450573862
2021,770,173.54683450573862
2021,771,173.54683450573862
2021,772,173.54683450573862
2021,773,173.54683450573862
2021,774,173.54683450573862
2021,775,173.54683450573862
2021,776,173.54683450573862
2021,777,173.54683450573862
2021,778,173.54683450573862
2021,779,173.54683450573862
2021,780,173.54683450573862
2021,781,173.54683450573862
2021,782,173.54683450573862
2021,783,173.54683450573862
2021,784,173.54683450573862
2021,785,173.54683450573862
2021,786,173.54683450573862
2021,787,173.54683450573862
2021,788,173.54683450573862
2021,789,173.54683450573862
2021,790,173.54683450573862
2021,791,173.54683450573862
2021,792,173.54683450573862
2021,793,173.54683450573862
2021,794,173.54683450573862
2021,795,173.54683450573862
2021,796,173.54683450573862
2021,797,173.54683450573862
2021,798,173.54683450573862
2021,799,173.54683450573862
2021,800,173.54683450573862
2021,801,173.54683450573862
2021,802,173.54683450573862
2021,803,173.54683450573862
2021,804,173.54683450573862
2021,805,173.54683450573862
2021,806,173.54683450573862
2021,807,173.54683450573862
2021,808,173.54683450573862
2021,809,173.54683450573862
2021,810,173.54683450573862
2021,811,173.54683450573862
2021,812,173.54683450573862
2021,813,173.54683450573862
2021,814,173.54683450573862
2021,815,173.54683450573862
2021,816,173.54683450573862
2021,817,173.54683450573862
2021,818,173.54683450573862
2021,819,173.54683450573862
2021,820,173.54683450573862
2021,821,173.54683450573862
2021,822,173.54683450573862
2021,823,173.54683450573862
2021,824,173.54683450573862
2021,825,173.54683450573862
2021,826,173.54683450573862
2021,827,173.54683450573862
2021,828,173.54683450573862
2021,829,173.54683450573862
2021,830,173.54683450573862
2021,831,173.54683450573862
2021,832,173.54683450573862
2021,833,173.54683450573862
2021,834,173.54683450573862
2021,835,173.54683450573862
2021,836,173.54683450573862
2021,837,173.54683450573862
2021,838,173.54683450573862
2021,839,173.54683450573862
2021,840,173.54683450573862
2021,841,173.54683450573862
2021,842,173.54683450573862
2021,843,173.54683450573862
2021,844,173.54683450573862
2021,845,173.54683450573862
2021,846,173.54683450573862
2021,847,173.54683450573862
2021,848,173.54683450573862
2021,849,173.54683450573862
2021,850,173.54683450573862
2021,851,173.54683450573862
2021,852,173.54683450573862
2021,853,173.54683450573862
2021,854,173.54683450573862
2021,855,173.54683450573862
2021,856,173.54683450573862
2021,857,173.54683450573862
2021,858,173.54683450573862
2021,859,173.54683450573862
2021,860,173.54683450573862
2021,861,173.54683450573862
2021,862,173.54683450573862
2021,863,173.54683450573862
2021,864,173.54683450573862
2021,865,173.54683450573862
2021,866,173.54683450573862
2021,867,173.54683450573862
2021,868,173.54683450573862
2021,869,173.54683450573862
2021,870,173.54683450573862
2021,871,173.54683450573862
2021,872,173.54683450573862
2021,873,173.54683450573862
2021,874,173.54683450573862
2021,875,173.54683450573862
2021,876,173.54683450573862
2021,877,173.54683450573862
2021,878,173.54683450573862
2021,879,173.54683450573862
2021,880,173.54683450573862
2021,881,173.54683450573862
2021,882,173.54683450573862
2021,883,173.54683450573862
2021,884,173.54683450573862
2021,885,173.54683450573862
2021,886,173.54683450573862
2021,887,173.54683450573862
2021,888,173.54683450573862
2021,889,173.54683450573862
2021,890,173.54683450573862
2021,891,173.54683450573862
2021,892,173.54683450573862
2021,893,173.54683450573862
2021,894,173.54683450573862
2021,895,173.54683450573862
2021,896,173.54683450573862
2021,897,173.54683450573862
2021,898,173.54683450573862
2021,899,173.54683450573862
2021,900,173.54683450573862
2021,901,173.54683450573862
2021,902,173.54683450573862
2021,903,173.54683450573862
2021,904,173.54683450573862
2021,905,173.54683450573862
2021,906,173.54683450573862
2021,907,173.54683450573862
2021,908,173.54683450573862
2021,909,173.54683450573862
2021,910,173.54683450573862
2021,911,173.54683450573862
2021,912,173.54683450573862
2021,913,173.54683450573862
2021,914,173.54683450573862
2021,915,173.54683450573862
2021,916,173.54683450573862
2021,917,173.54683450573862
2021,918,173.54683450573862
2021,919,173.54683450573862
2021,920,173.54683450573862
2021,921,173.54683450573862
2021,922,173.54683450573862
2021,923,173.54683450573862
2021,924,173.54683450573862
2021,925,173.54683450573862
2021,926,173.54683450573862
2021,927,173.54683450573862
2021,928,173.54683450573862
2021,929,173.54683450573862
2021,930,173.54683450573862
2021,931,173.54683450573862
2021,932,173.54683450573862
2021,933,173.54683450573862
2021,934,173.54683450573862
2021,935,173.54683450573862
2021,936,173.54683450573862
2021,937,173.54683450573862
2021,938,173.54683450573862
2021,939,173.54683450573862
2021,940,173.54683450573862
2021,941,173.54683450573862
2021,942,173.54683450573862
2021,943,173.54683450573862
2021,944,173.54683450573862
2021,945,173.54683450573862
2021,946,173.54683450573862
2021,947,173.54683450573862
2021,948,173.54683450573862
2021,949,173.54683450573862
2021,950,173.54683450573862
2021,951,173.54683450573862
2021,952,173.54683450573862
2021,953,173.54683450573862
2021,954,173.54683450573862
2021,955,173.54683450573862
2021,956,173.54683450573862
2021,957,173.54683450573862
2021,958,173.54683450573862
2021,959,173.54683450573862
2021,960,173.54683450573862
2021,961,173.54683450573862
2021,962,173.54683450573862
2021,963,173.54683450573862
2021,964,173.54683450573862
2021,965,173.54683450573862
2021,966,173.54683450573862
2021,967,173.54683450573862
2021,968,173.54683450573862
2021,969,173.54683450573862
2021,970,173.54683450573862
2021,971,173.54683450573862
2021,972,173.54683450573862
2021,973,173.54683450573862
2021,974,173.54683450573862
2021,975,173.54683450573862
2021,976,173.54683450573862
2021,977,173.54683450573862
2021,978,173.54683450573862
2021,979,173.54683450573862
2021,980,173.54683450573862
2021,981,173.54683450573862
2021,982,173.54683450573862
2021,983,173.54683450573862
2021,984,173.54683450573862
2021,985,173.54683450573862
2021,986,173.54683450573862
2021,987,173.54683450573862
2021,988,173.54683450573862
2021,989,173.54683450573862
2021,990,173.54683450573862
2021,991,173.54683450573862
2021,992,173.54683450573862
2021,993,173.54683450573862
2021,994,173.54683450573862
2021,995,173.54683450573862
2021,996,173.54683450573862
2021,997,173.54683450573862
2021,998,173.54683450573862
2021,999,173.54683450573862
2021,1000,173.54683450573862
2021,1001,173.54683450573862
2021,1002,173.54683450573862
2021,1003,173.54683450573862
2021,1004,173.54683450573862
2021,1005,173.54683450573862
2021,1006,173.54683450573862
2021,1007,173.54683450573862
2021,1008,173.54683450573862
2021,1009,173.54683450573862
2021,1010,173.54683450573862
2021,1011,173.54683450573862
2021,1012,173.54683450573862
2021,1013,173.54683450573862
2021,1014,173.54683450573862
2021,1015,173.54683450573862
2021,1016,173.54683450573862
2021,1017,173.54683450573862
2021,1018,173.54683450573862
2021,1019,173.54683450573862
2021,1020,173.54683450573862
2021,1021,173.54683450573862
2021,1022,173.54683450573862
2021,1023,173.54683450573862
2021,1024,173.54683450573862
2021,1025,173.54683450573862
2021,1026,173.54683450573862
2021,1027,173.54683450573862
2021,1028,173.54683450573862
2021,1029,173.54683450573862
2021,1030,173.54683450573862
2021,1031,173.54683450573862
2021,1032,173.54683450573862
2021,1033,173.54683450573862
2021,1034,173.54683450573862
2021,1035,173.54683450573862
2021,1036,173.54683450573862
2021,1037,173.54683450573862
2021,1038,173.54683450573862
2021,1039,173.54683450573862
2021,1040,173.54683450573862
2021,1041,173.54683450573862
2021,1042,173.54683450573862
2021,1043,173.54683450573862
2021,1044,173.54683450573862
2021,1045,173.54683450573862
2021,1046,173.54683450573862
2021,1047,173.54683450573862
2021,1048,173.54683450573862
2021,1049,173.54683450573862
2021,1050,173.54683450573862
2021,1051,173.54683450573862
2021,1052,173.54683450573862
2021,1053,173.54683450573862
2021,1054,173.54683450573862
2021,1055,173.54683450573862
2021,1056,173.54683450573862
2021,1057,173.54683450573862
2021,1058,173.54683450573862
2021,1059,173.54683450573862
2021,1060,173.54683450573862
2021,1061,173.54683450573862
2021,1062,173.54683450573862
2021,1063,173.54683450573862
2021,1064,173.54683450573862
2021,1065,173.54683450573862
2021,1066,173.54683450573862
2021,1067,173.54683450573862
2021,1068,173.54683450573862
2021,1069,173.54683450573862
