Year_name,,CHP_PP
2021,318,4938.363036682846
2021,319,5618.066909936387
2021,320,5893.801823257486
2021,321,5575.815418945598
2021,322,5273.143885576865
2021,323,5038.977667896665
2021,324,4857.636296510006
2021,325,4742.331750851459
2021,326,4655.853341352389
2021,327,4594.998338126679
2021,328,4575.050611362673
2021,329,4640.239184117164
2021,330,4723.114326404929
2021,331,4849.228673697388
2021,332,4866.043919832942
2021,333,4754.342640875382
2021,334,4675.070765798921
2021,335,4614.474539878711
2021,336,4486.149112280989
2021,337,4407.771985696863
2021,338,4403.138499634155
2021,339,4452.693069424281
2021,340,4526.986821779242
2021,341,4650.10167202616
2021,342,4938.363036682846
2021,343,5618.066909936387
2021,344,5893.801823257486
2021,345,5575.815418945598
2021,346,5273.143885576865
2021,347,5038.977667896665
2021,348,4857.636296510006
2021,349,4742.331750851459
2021,350,4655.853341352389
2021,351,4594.998338126679
2021,352,4575.050611362673
2021,353,4640.239184117164
2021,354,4723.114326404929
2021,355,4849.228673697388
2021,356,4866.043919832942
2021,357,4754.342640875382
2021,358,4675.070765798921
2021,359,4614.474539878711
2021,360,4486.149112280989
2021,361,4407.771985696863
2021,362,4403.138499634155
2021,363,4452.693069424281
2021,364,4526.986821779242
2021,365,4650.10167202616
2021,366,4938.363036682846
2021,367,5618.066909936387
2021,368,5893.801823257486
2021,369,5575.815418945598
2021,370,5273.143885576865
2021,371,5038.977667896665
2021,372,4857.636296510006
2021,373,4742.331750851459
2021,374,4655.853341352389
2021,375,4594.998338126679
2021,376,4575.050611362673
2021,377,4640.239184117164
2021,378,4723.114326404929
2021,379,4849.228673697388
2021,380,4866.043919832942
2021,381,4754.342640875382
2021,382,4675.070765798921
2021,383,4614.474539878711
2021,384,4486.149112280989
2021,385,4407.771985696863
2021,386,4403.138499634155
2021,387,4452.693069424281
2021,388,4526.986821779242
2021,389,4650.10167202616
2021,390,4938.363036682846
2021,391,5618.066909936387
2021,392,5893.801823257486
2021,393,5575.815418945598
2021,394,5273.143885576865
2021,395,5038.977667896665
2021,396,4857.636296510006
2021,397,4742.331750851459
2021,398,4655.853341352389
2021,399,4594.998338126679
2021,400,4575.050611362673
2021,401,4640.239184117164
2021,402,4723.114326404929
2021,403,4849.228673697388
2021,404,4866.043919832942
2021,405,4754.342640875382
2021,406,4675.070765798921
2021,407,4614.474539878711
2021,408,4486.149112280989
2021,409,4407.771985696863
2021,410,4403.138499634155
2021,411,4452.693069424281
2021,412,4526.986821779242
2021,413,4650.10167202616
2021,414,4938.363036682846
2021,415,5618.066909936387
2021,416,5893.801823257486
2021,417,5575.815418945598
2021,418,5273.143885576865
2021,419,5038.977667896665
2021,420,4857.636296510006
2021,421,4742.331750851459
2021,422,4655.853341352389
2021,423,4594.998338126679
2021,424,4575.050611362673
2021,425,4640.239184117164
2021,426,4723.114326404929
2021,427,4849.228673697388
2021,428,4866.043919832942
2021,429,4754.342640875382
2021,430,4675.070765798921
2021,431,4614.474539878711
2021,432,4486.149112280989
2021,433,4407.771985696863
2021,434,4403.138499634155
2021,435,4452.693069424281
2021,436,4526.986821779242
2021,437,4650.10167202616
2021,438,4938.363036682846
2021,439,5618.066909936387
2021,440,5893.801823257486
2021,441,5575.815418945598
2021,442,5273.143885576865
2021,443,5038.977667896665
2021,444,4857.636296510006
2021,445,4742.331750851459
2021,446,4655.853341352389
2021,447,4594.998338126679
2021,448,4575.050611362673
2021,449,4640.239184117164
2021,450,4723.114326404929
2021,451,4849.228673697388
2021,452,4866.043919832942
2021,453,4754.342640875382
2021,454,4675.070765798921
2021,455,4614.474539878711
2021,456,4486.149112280989
2021,457,4407.771985696863
2021,458,4403.138499634155
2021,459,4452.693069424281
2021,460,4526.986821779242
2021,461,4650.10167202616
2021,462,4938.363036682846
2021,463,5618.066909936387
2021,464,5893.801823257486
2021,465,5575.815418945598
2021,466,5273.143885576865
2021,467,5038.977667896665
2021,468,4857.636296510006
2021,469,4742.331750851459
2021,470,4655.853341352389
2021,471,4594.998338126679
2021,472,4575.050611362673
2021,473,4640.239184117164
2021,474,4723.114326404929
2021,475,4849.228673697388
2021,476,4866.043919832942
2021,477,4754.342640875382
2021,478,4675.070765798921
2021,479,4614.474539878711
2021,480,4486.149112280989
2021,481,4407.771985696863
2021,482,4403.138499634155
2021,483,4452.693069424281
2021,484,4526.986821779242
2021,485,4650.10167202616
2021,486,4938.363036682846
2021,487,5618.066909936387
2021,488,5893.801823257486
2021,489,5575.815418945598
2021,490,5273.143885576865
2021,491,5038.977667896665
2021,492,4857.636296510006
2021,493,4742.331750851459
2021,494,4655.853341352389
2021,495,4594.998338126679
2021,496,4575.050611362673
2021,497,4640.239184117164
2021,498,4723.114326404929
2021,499,4849.228673697388
2021,500,4866.043919832942
2021,501,4754.342640875382
2021,502,4675.070765798921
2021,503,4614.474539878711
2021,504,4486.149112280989
2021,505,4407.771985696863
2021,506,4403.138499634155
2021,507,4452.693069424281
2021,508,4526.986821779242
2021,509,4650.10167202616
2021,510,4938.363036682846
2021,511,5618.066909936387
2021,512,5893.801823257486
2021,513,5575.815418945598
2021,514,5273.143885576865
2021,515,5038.977667896665
2021,516,4857.636296510006
2021,517,4742.331750851459
2021,518,4655.853341352389
2021,519,4594.998338126679
2021,520,4575.050611362673
2021,521,4640.239184117164
2021,522,4723.114326404929
2021,523,4849.228673697388
2021,524,4866.043919832942
2021,525,4754.342640875382
2021,526,4675.070765798921
2021,527,4614.474539878711
2021,528,4486.149112280989
2021,529,4407.771985696863
2021,530,4403.138499634155
2021,531,4452.693069424281
2021,532,4526.986821779242
2021,533,4650.10167202616
2021,534,4938.363036682846
2021,535,5618.066909936387
2021,536,5893.801823257486
2021,537,5575.815418945598
2021,538,5273.143885576865
2021,539,5038.977667896665
2021,540,4857.636296510006
2021,541,4742.331750851459
2021,542,4655.853341352389
2021,543,4594.998338126679
2021,544,4575.050611362673
2021,545,4640.239184117164
2021,546,4723.114326404929
2021,547,4849.228673697388
2021,548,4866.043919832942
2021,549,4754.342640875382
2021,550,4675.070765798921
2021,551,4614.474539878711
2021,552,4486.149112280989
2021,553,4407.771985696863
2021,554,4403.138499634155
2021,555,4452.693069424281
2021,556,4526.986821779242
2021,557,4650.10167202616
2021,558,4938.363036682846
2021,559,5618.066909936387
2021,560,5893.801823257486
2021,561,5575.815418945598
2021,562,5273.143885576865
2021,563,5038.977667896665
2021,564,4857.636296510006
2021,565,4742.331750851459
2021,566,4655.853341352389
2021,567,4594.998338126679
2021,568,4575.050611362673
2021,569,4640.239184117164
2021,570,4723.114326404929
2021,571,4849.228673697388
2021,572,4866.043919832942
2021,573,4754.342640875382
2021,574,4675.070765798921
2021,575,4614.474539878711
2021,576,4486.149112280989
2021,577,4407.771985696863
2021,578,4403.138499634155
2021,579,4452.693069424281
2021,580,4526.986821779242
2021,581,4650.10167202616
2021,582,4938.363036682846
2021,583,5618.066909936387
2021,584,5893.801823257486
2021,585,5575.815418945598
2021,586,5273.143885576865
2021,587,5038.977667896665
2021,588,4857.636296510006
2021,589,4742.331750851459
2021,590,4655.853341352389
2021,591,4594.998338126679
2021,592,4575.050611362673
2021,593,4640.239184117164
2021,594,4723.114326404929
2021,595,4849.228673697388
2021,596,4866.043919832942
2021,597,4754.342640875382
2021,598,4675.070765798921
2021,599,4614.474539878711
2021,600,4486.149112280989
2021,601,4407.771985696863
2021,602,4403.138499634155
2021,603,4452.693069424281
2021,604,4526.986821779242
2021,605,4650.10167202616
2021,606,4938.363036682846
2021,607,5618.066909936387
2021,608,5893.801823257486
2021,609,5575.815418945598
2021,610,5273.143885576865
2021,611,5038.977667896665
2021,612,4857.636296510006
2021,613,4742.331750851459
2021,614,4655.853341352389
2021,615,4594.998338126679
2021,616,4575.050611362673
2021,617,4640.239184117164
2021,618,4723.114326404929
2021,619,4849.228673697388
2021,620,4866.043919832942
2021,621,4754.342640875382
2021,622,4675.070765798921
2021,623,4614.474539878711
2021,624,4486.149112280989
2021,625,4407.771985696863
2021,626,4403.138499634155
2021,627,4452.693069424281
2021,628,4526.986821779242
2021,629,4650.10167202616
2021,630,4938.363036682846
2021,631,5618.066909936387
2021,632,5893.801823257486
2021,633,5575.815418945598
2021,634,5273.143885576865
2021,635,5038.977667896665
2021,636,4857.636296510006
2021,637,4742.331750851459
2021,638,4655.853341352389
2021,639,4594.998338126679
2021,640,4575.050611362673
2021,641,4640.239184117164
2021,642,4723.114326404929
2021,643,4849.228673697388
2021,644,4866.043919832942
2021,645,4754.342640875382
2021,646,4675.070765798921
2021,647,4614.474539878711
2021,648,4486.149112280989
2021,649,4407.771985696863
2021,650,4403.138499634155
2021,651,4452.693069424281
2021,652,4526.986821779242
2021,653,4650.10167202616
2021,654,4938.363036682846
2021,655,5618.066909936387
2021,656,5893.801823257486
2021,657,5575.815418945598
2021,658,5273.143885576865
2021,659,5038.977667896665
2021,660,4857.636296510006
2021,661,4742.331750851459
2021,662,4655.853341352389
2021,663,4594.998338126679
2021,664,4575.050611362673
2021,665,4640.239184117164
2021,666,4723.114326404929
2021,667,4849.228673697388
2021,668,4866.043919832942
2021,669,4754.342640875382
2021,670,4675.070765798921
2021,671,4614.474539878711
2021,672,4486.149112280989
2021,673,4407.771985696863
2021,674,4403.138499634155
2021,675,4452.693069424281
2021,676,4526.986821779242
2021,677,4650.10167202616
2021,678,4938.363036682846
2021,679,5618.066909936387
2021,680,5893.801823257486
2021,681,5575.815418945598
2021,682,5273.143885576865
2021,683,5038.977667896665
2021,684,4857.636296510006
2021,685,4742.331750851459
2021,686,4655.853341352389
2021,687,4594.998338126679
2021,688,4575.050611362673
2021,689,4640.239184117164
2021,690,4723.114326404929
2021,691,4849.228673697388
2021,692,4866.043919832942
2021,693,4754.342640875382
2021,694,4675.070765798921
2021,695,4614.474539878711
2021,696,4486.149112280989
2021,697,4407.771985696863
2021,698,4403.138499634155
2021,699,4452.693069424281
2021,700,4526.986821779242
2021,701,4650.10167202616
2021,702,4938.363036682846
2021,703,5618.066909936387
2021,704,5893.801823257486
2021,705,5575.815418945598
2021,706,5273.143885576865
2021,707,5038.977667896665
2021,708,4857.636296510006
2021,709,4742.331750851459
2021,710,4655.853341352389
2021,711,4594.998338126679
2021,712,4575.050611362673
2021,713,4640.239184117164
2021,714,4723.114326404929
2021,715,4849.228673697388
2021,716,4866.043919832942
2021,717,4754.342640875382
2021,718,4675.070765798921
2021,719,4614.474539878711
2021,720,4486.149112280989
2021,721,4407.771985696863
2021,722,4403.138499634155
2021,723,4452.693069424281
2021,724,4526.986821779242
2021,725,4650.10167202616
2021,726,4938.363036682846
2021,727,5618.066909936387
2021,728,5893.801823257486
2021,729,5575.815418945598
2021,730,5273.143885576865
2021,731,5038.977667896665
2021,732,4857.636296510006
2021,733,4742.331750851459
2021,734,4655.853341352389
2021,735,4594.998338126679
2021,736,4575.050611362673
2021,737,4640.239184117164
2021,738,4723.114326404929
2021,739,4849.228673697388
2021,740,4866.043919832942
2021,741,4754.342640875382
2021,742,4675.070765798921
2021,743,4614.474539878711
2021,744,4486.149112280989
2021,745,4407.771985696863
2021,746,4403.138499634155
2021,747,4452.693069424281
2021,748,4526.986821779242
2021,749,4650.10167202616
2021,750,4938.363036682846
2021,751,5618.066909936387
2021,752,5893.801823257486
2021,753,5575.815418945598
2021,754,5273.143885576865
2021,755,5038.977667896665
2021,756,4857.636296510006
2021,757,4742.331750851459
2021,758,4655.853341352389
2021,759,4594.998338126679
2021,760,4575.050611362673
2021,761,4640.239184117164
2021,762,4723.114326404929
2021,763,4849.228673697388
2021,764,4866.043919832942
2021,765,4754.342640875382
2021,766,4675.070765798921
2021,767,4614.474539878711
2021,768,4486.149112280989
2021,769,4407.771985696863
2021,770,4403.138499634155
2021,771,4452.693069424281
2021,772,4526.986821779242
2021,773,4650.10167202616
2021,774,4938.363036682846
2021,775,5618.066909936387
2021,776,5893.801823257486
2021,777,5575.815418945598
2021,778,5273.143885576865
2021,779,5038.977667896665
2021,780,4857.636296510006
2021,781,4742.331750851459
2021,782,4655.853341352389
2021,783,4594.998338126679
2021,784,4575.050611362673
2021,785,4640.239184117164
2021,786,4723.114326404929
2021,787,4849.228673697388
2021,788,4866.043919832942
2021,789,4754.342640875382
2021,790,4675.070765798921
2021,791,4614.474539878711
2021,792,4486.149112280989
2021,793,4407.771985696863
2021,794,4403.138499634155
2021,795,4452.693069424281
2021,796,4526.986821779242
2021,797,4650.10167202616
2021,798,4938.363036682846
2021,799,5618.066909936387
2021,800,5893.801823257486
2021,801,5575.815418945598
2021,802,5273.143885576865
2021,803,5038.977667896665
2021,804,4857.636296510006
2021,805,4742.331750851459
2021,806,4655.853341352389
2021,807,4594.998338126679
2021,808,4575.050611362673
2021,809,4640.239184117164
2021,810,4723.114326404929
2021,811,4849.228673697388
2021,812,4866.043919832942
2021,813,4754.342640875382
2021,814,4675.070765798921
2021,815,4614.474539878711
2021,816,4486.149112280989
2021,817,4407.771985696863
2021,818,4403.138499634155
2021,819,4452.693069424281
2021,820,4526.986821779242
2021,821,4650.10167202616
2021,822,4938.363036682846
2021,823,5618.066909936387
2021,824,5893.801823257486
2021,825,5575.815418945598
2021,826,5273.143885576865
2021,827,5038.977667896665
2021,828,4857.636296510006
2021,829,4742.331750851459
2021,830,4655.853341352389
2021,831,4594.998338126679
2021,832,4575.050611362673
2021,833,4640.239184117164
2021,834,4723.114326404929
2021,835,4849.228673697388
2021,836,4866.043919832942
2021,837,4754.342640875382
2021,838,4675.070765798921
2021,839,4614.474539878711
2021,840,4486.149112280989
2021,841,4407.771985696863
2021,842,4403.138499634155
2021,843,4452.693069424281
2021,844,4526.986821779242
2021,845,4650.10167202616
2021,846,4938.363036682846
2021,847,5618.066909936387
2021,848,5893.801823257486
2021,849,5575.815418945598
2021,850,5273.143885576865
2021,851,5038.977667896665
2021,852,4857.636296510006
2021,853,4742.331750851459
2021,854,4655.853341352389
2021,855,4594.998338126679
2021,856,4575.050611362673
2021,857,4640.239184117164
2021,858,4723.114326404929
2021,859,4849.228673697388
2021,860,4866.043919832942
2021,861,4754.342640875382
2021,862,4675.070765798921
2021,863,4614.474539878711
2021,864,4486.149112280989
2021,865,4407.771985696863
2021,866,4403.138499634155
2021,867,4452.693069424281
2021,868,4526.986821779242
2021,869,4650.10167202616
2021,870,4938.363036682846
2021,871,5618.066909936387
2021,872,5893.801823257486
2021,873,5575.815418945598
2021,874,5273.143885576865
2021,875,5038.977667896665
2021,876,4857.636296510006
2021,877,4742.331750851459
2021,878,4655.853341352389
2021,879,4594.998338126679
2021,880,4575.050611362673
2021,881,4640.239184117164
2021,882,4723.114326404929
2021,883,4849.228673697388
2021,884,4866.043919832942
2021,885,4754.342640875382
2021,886,4675.070765798921
2021,887,4614.474539878711
2021,888,4486.149112280989
2021,889,4407.771985696863
2021,890,4403.138499634155
2021,891,4452.693069424281
2021,892,4526.986821779242
2021,893,4650.10167202616
2021,894,4938.363036682846
2021,895,5618.066909936387
2021,896,5893.801823257486
2021,897,5575.815418945598
2021,898,5273.143885576865
2021,899,5038.977667896665
2021,900,4857.636296510006
2021,901,4742.331750851459
2021,902,4655.853341352389
2021,903,4594.998338126679
2021,904,4575.050611362673
2021,905,4640.239184117164
2021,906,4723.114326404929
2021,907,4849.228673697388
2021,908,4866.043919832942
2021,909,4754.342640875382
2021,910,4675.070765798921
2021,911,4614.474539878711
2021,912,4486.149112280989
2021,913,4407.771985696863
2021,914,4403.138499634155
2021,915,4452.693069424281
2021,916,4526.986821779242
2021,917,4650.10167202616
2021,918,4938.363036682846
2021,919,5618.066909936387
2021,920,5893.801823257486
2021,921,5575.815418945598
2021,922,5273.143885576865
2021,923,5038.977667896665
2021,924,4857.636296510006
2021,925,4742.331750851459
2021,926,4655.853341352389
2021,927,4594.998338126679
2021,928,4575.050611362673
2021,929,4640.239184117164
2021,930,4723.114326404929
2021,931,4849.228673697388
2021,932,4866.043919832942
2021,933,4754.342640875382
2021,934,4675.070765798921
2021,935,4614.474539878711
2021,936,4486.149112280989
2021,937,4407.771985696863
2021,938,4403.138499634155
2021,939,4452.693069424281
2021,940,4526.986821779242
2021,941,4650.10167202616
2021,942,4938.363036682846
2021,943,5618.066909936387
2021,944,5893.801823257486
2021,945,5575.815418945598
2021,946,5273.143885576865
2021,947,5038.977667896665
2021,948,4857.636296510006
2021,949,4742.331750851459
2021,950,4655.853341352389
2021,951,4594.998338126679
2021,952,4575.050611362673
2021,953,4640.239184117164
2021,954,4723.114326404929
2021,955,4849.228673697388
2021,956,4866.043919832942
2021,957,4754.342640875382
2021,958,4675.070765798921
2021,959,4614.474539878711
2021,960,4486.149112280989
2021,961,4407.771985696863
2021,962,4403.138499634155
2021,963,4452.693069424281
2021,964,4526.986821779242
2021,965,4650.10167202616
2021,966,4938.363036682846
2021,967,5618.066909936387
2021,968,5893.801823257486
2021,969,5575.815418945598
2021,970,5273.143885576865
2021,971,5038.977667896665
2021,972,4857.636296510006
2021,973,4742.331750851459
2021,974,4655.853341352389
2021,975,4594.998338126679
2021,976,4575.050611362673
2021,977,4640.239184117164
2021,978,4723.114326404929
2021,979,4849.228673697388
2021,980,4866.043919832942
2021,981,4754.342640875382
2021,982,4675.070765798921
2021,983,4614.474539878711
2021,984,4486.149112280989
2021,985,4407.771985696863
2021,986,4403.138499634155
2021,987,4452.693069424281
2021,988,4526.986821779242
2021,989,4650.10167202616
2021,990,4938.363036682846
2021,991,5618.066909936387
2021,992,5893.801823257486
2021,993,5575.815418945598
2021,994,5273.143885576865
2021,995,5038.977667896665
2021,996,4857.636296510006
2021,997,4742.331750851459
2021,998,4655.853341352389
2021,999,4594.998338126679
2021,1000,4575.050611362673
2021,1001,4640.239184117164
2021,1002,4723.114326404929
2021,1003,4849.228673697388
2021,1004,4866.043919832942
2021,1005,4754.342640875382
2021,1006,4675.070765798921
2021,1007,4614.474539878711
2021,1008,4486.149112280989
2021,1009,4407.771985696863
2021,1010,4403.138499634155
2021,1011,4452.693069424281
2021,1012,4526.986821779242
2021,1013,4650.10167202616
2021,1014,4938.363036682846
2021,1015,5618.066909936387
2021,1016,5893.801823257486
2021,1017,5575.815418945598
2021,1018,5273.143885576865
2021,1019,5038.977667896665
2021,1020,4857.636296510006
2021,1021,4742.331750851459
2021,1022,4655.853341352389
2021,1023,4594.998338126679
2021,1024,4575.050611362673
2021,1025,4640.239184117164
2021,1026,4723.114326404929
2021,1027,4849.228673697388
2021,1028,4866.043919832942
2021,1029,4754.342640875382
2021,1030,4675.070765798921
2021,1031,4614.474539878711
2021,1032,4486.149112280989
2021,1033,4407.771985696863
2021,1034,4403.138499634155
2021,1035,4452.693069424281
2021,1036,4526.986821779242
2021,1037,4650.10167202616
2021,1038,4938.363036682846
2021,1039,5618.066909936387
2021,1040,5893.801823257486
2021,1041,5575.815418945598
2021,1042,5273.143885576865
2021,1043,5038.977667896665
2021,1044,4857.636296510006
2021,1045,4742.331750851459
2021,1046,4655.853341352389
2021,1047,4594.998338126679
2021,1048,4575.050611362673
2021,1049,4640.239184117164
2021,1050,4723.114326404929
2021,1051,4849.228673697388
2021,1052,4866.043919832942
2021,1053,4754.342640875382
2021,1054,4675.070765798921
2021,1055,4614.474539878711
2021,1056,4486.149112280989
2021,1057,4407.771985696863
2021,1058,4403.138499634155
2021,1059,4452.693069424281
2021,1060,4526.986821779242
2021,1061,4650.10167202616
2021,1062,4938.363036682846
2021,1063,5618.066909936387
2021,1064,5893.801823257486
2021,1065,5575.815418945598
2021,1066,5273.143885576865
2021,1067,5038.977667896665
2021,1068,4857.636296510006
