Year_name,,Geo_PP,Solar_PP
2021,1960,-0.0,9156.21
2021,1961,-0.0,4700.04
2021,1962,-0.0,687.27
2021,1963,-0.0,-0.0
2021,1964,-0.0,-0.0
2021,1965,-0.0,-0.0
2021,1966,-0.0,-0.0
2021,1967,-0.0,-0.0
2021,1968,-0.0,-0.0
2021,1969,-0.0,-0.0
2021,1970,-0.0,-0.0
2021,1971,-0.0,-0.0
2021,1972,-0.0,-0.0
2021,1973,-0.0,-0.0
2021,1974,-0.0,-0.0
2021,1975,-0.0,509.90999999999997
2021,1976,-0.0,2172.6600000000003
2021,1977,-0.0,4544.849999999999
2021,1978,-0.0,12370.86
2021,1979,-0.0,15385.979999999998
2021,1980,-0.0,16250.609999999999
2021,1981,-0.0,15940.229999999998
2021,1982,-0.0,14565.69
2021,1983,-0.0,11971.800000000001
2021,1984,-0.0,8114.22
2021,1985,-0.0,3458.52
2021,1986,-0.0,332.55
2021,1987,-0.0,-0.0
2021,1988,-0.0,-0.0
2021,1989,-0.0,-0.0
2021,1990,-0.0,-0.0
2021,1991,-0.0,-0.0
2021,1992,-0.0,-0.0
2021,1993,-0.0,-0.0
2021,1994,-0.0,-0.0
2021,1995,-0.0,-0.0
2021,1996,-0.0,-0.0
2021,1997,-0.0,-0.0
2021,1998,-0.0,-0.0
2021,1999,-0.0,1197.18
2021,2000,-0.0,5076.93
2021,2001,-0.0,10841.13
2021,2002,-0.0,14033.61
2021,2003,-0.0,15807.21
2021,2004,-0.0,16472.31
2021,2005,-0.0,16649.67
2021,2006,-0.0,15496.829999999998
2021,2007,-0.0,13191.15
2021,2008,-0.0,9643.949999999999
2021,2009,-0.0,5187.780000000001
2021,2010,-0.0,864.63
2021,2011,-0.0,-0.0
2021,2012,-0.0,-0.0
2021,2013,-0.0,-0.0
2021,2014,-0.0,-0.0
2021,2015,-0.0,-0.0
2021,2016,-0.0,-0.0
2021,2017,-0.0,-0.0
2021,2018,-0.0,-0.0
2021,2019,-0.0,-0.0
2021,2020,-0.0,-0.0
2021,2021,-0.0,-0.0
2021,2022,-0.0,-0.0
2021,2023,-0.0,509.90999999999997
2021,2024,-0.0,1773.6000000000001
2021,2025,-0.0,4700.04
2021,2026,-0.0,10730.279999999999
2021,2027,-0.0,16627.5
2021,2028,-0.0,17492.13
2021,2029,-0.0,17226.09
2021,2030,-0.0,15873.719999999998
2021,2031,-0.0,13412.85
2021,2032,-0.0,9821.31
2021,2033,-0.0,5276.46
2021,2034,-0.0,931.1400000000001
2021,2035,-0.0,-0.0
2021,2036,-0.0,-0.0
2021,2037,-0.0,-0.0
2021,2038,-0.0,-0.0
2021,2039,-0.0,-0.0
2021,2040,-0.0,-0.0
2021,2041,-0.0,-0.0
2021,2042,-0.0,-0.0
2021,2043,-0.0,-0.0
2021,2044,-0.0,-0.0
2021,2045,-0.0,-0.0
2021,2046,-0.0,-0.0
2021,2047,-0.0,1374.54
2021,2048,-0.0,5365.139999999999
2021,2049,-0.0,10996.32
2021,2050,-0.0,14188.800000000001
2021,2051,-0.0,16184.1
2021,2052,-0.0,17048.729999999996
2021,2053,-0.0,16738.35
2021,2054,-0.0,15408.15
2021,2055,-0.0,12991.619999999999
2021,2056,-0.0,9444.42
2021,2057,-0.0,4988.25
2021,2058,-0.0,886.8000000000001
2021,2059,-0.0,-0.0
2021,2060,-0.0,-0.0
2021,2061,-0.0,-0.0
2021,2062,-0.0,-0.0
2021,2063,-0.0,-0.0
2021,2064,-0.0,-0.0
2021,2065,-0.0,-0.0
2021,2066,-0.0,-0.0
2021,2067,-0.0,-0.0
2021,2068,-0.0,-0.0
2021,2069,-0.0,-0.0
2021,2070,-0.0,-0.0
2021,2071,-0.0,1707.0899999999997
2021,2072,-0.0,6274.109999999999
2021,2073,-0.0,10974.15
2021,2074,-0.0,14011.44
2021,2075,-0.0,16006.74
2021,2076,-0.0,16849.2
2021,2077,-0.0,16538.82
2021,2078,-0.0,15208.619999999999
2021,2079,-0.0,12858.599999999999
2021,2080,-0.0,9311.4
2021,2081,-0.0,4966.08
2021,2082,-0.0,931.1400000000001
2021,2083,-0.0,-0.0
2021,2084,-0.0,-0.0
2021,2085,-0.0,-0.0
2021,2086,-0.0,-0.0
2021,2087,-0.0,-0.0
2021,2088,-0.0,-0.0
2021,2089,-0.0,-0.0
2021,2090,-0.0,-0.0
2021,2091,-0.0,-0.0
2021,2092,-0.0,-0.0
2021,2093,-0.0,-0.0
2021,2094,-0.0,-0.0
2021,2095,-0.0,1219.35
2021,2096,-0.0,5010.42
2021,2097,-0.0,10951.98
2021,2098,-0.0,14011.44
2021,2099,-0.0,15873.719999999998
2021,2100,-0.0,16649.67
2021,2101,-0.0,16272.779999999997
2021,2102,-0.0,14876.070000000002
2021,2103,-0.0,12282.179999999998
2021,2104,-0.0,8978.85
2021,2105,-0.0,4367.49
2021,2106,-0.0,709.44
2021,2107,-0.0,-0.0
2021,2108,-0.0,-0.0
2021,2109,-0.0,-0.0
2021,2110,-0.0,-0.0
2021,2111,-0.0,-0.0
2021,2112,-0.0,-0.0
2021,2113,-0.0,-0.0
2021,2114,-0.0,-0.0
2021,2115,-0.0,-0.0
2021,2116,-0.0,-0.0
2021,2117,-0.0,-0.0
2021,2118,-0.0,-0.0
2021,2119,-0.0,2128.32
2021,2120,-0.0,6806.19
2021,2121,-0.0,10974.15
2021,2122,-0.0,14100.12
2021,2123,-0.0,15984.569999999998
2021,2124,-0.0,16827.03
2021,2125,-0.0,16494.479999999996
2021,2126,-0.0,14986.920000000002
2021,2127,-0.0,12592.56
2021,2128,-0.0,9200.55
2021,2129,-0.0,5165.61
2021,2130,-0.0,1108.5
2021,2131,-0.0,-0.0
2021,2132,-0.0,-0.0
2021,2133,-0.0,-0.0
2021,2134,-0.0,-0.0
2021,2135,-0.0,-0.0
2021,2136,-0.0,-0.0
2021,2137,-0.0,-0.0
2021,2138,-0.0,-0.0
2021,2139,-0.0,-0.0
2021,2140,-0.0,-0.0
2021,2141,-0.0,-0.0
2021,2142,-0.0,-0.0
2021,2143,-0.0,2217.0
2021,2144,-0.0,6806.19
2021,2145,-0.0,10974.15
2021,2146,-0.0,13922.76
2021,2147,-0.0,15807.21
2021,2148,-0.0,16649.67
2021,2149,-0.0,16450.14
2021,2150,-0.0,15208.619999999999
2021,2151,-0.0,12925.109999999999
2021,2152,-0.0,9555.27
2021,2153,-0.0,5276.46
2021,2154,-0.0,1130.6699999999998
2021,2155,-0.0,-0.0
2021,2156,-0.0,-0.0
2021,2157,-0.0,-0.0
2021,2158,-0.0,-0.0
2021,2159,-0.0,-0.0
2021,2160,-0.0,-0.0
2021,2161,-0.0,-0.0
2021,2162,-0.0,-0.0
2021,2163,-0.0,-0.0
2021,2164,-0.0,-0.0
2021,2165,-0.0,-0.0
2021,2166,-0.0,-0.0
2021,2167,-0.0,1396.7099999999998
2021,2168,-0.0,4788.72
2021,2169,-0.0,9023.189999999999
2021,2170,-0.0,12348.69
2021,2171,-0.0,14565.69
2021,2172,-0.0,15452.49
2021,2173,-0.0,14720.880000000001
2021,2174,-0.0,12548.219999999998
2021,2175,-0.0,9089.699999999999
2021,2176,-0.0,5498.16
2021,2177,-0.0,2904.27
2021,2178,-0.0,620.76
2021,2179,-0.0,-0.0
2021,2180,-0.0,-0.0
2021,2181,-0.0,-0.0
2021,2182,-0.0,-0.0
2021,2183,-0.0,-0.0
2021,2184,-0.0,-0.0
2021,2185,-0.0,-0.0
2021,2186,-0.0,-0.0
2021,2187,-0.0,-0.0
2021,2188,-0.0,-0.0
2021,2189,-0.0,-0.0
2021,2190,-0.0,-0.0
2021,2191,-0.0,1529.73
2021,2192,-0.0,5453.82
2021,2193,-0.0,9400.08
2021,2194,-0.0,12282.179999999998
2021,2195,-0.0,13944.929999999998
2021,2196,-0.0,14321.82
2021,2197,-0.0,11949.630000000001
2021,2198,-0.0,9422.25
2021,2199,-0.0,6828.359999999999
2021,2200,-0.0,3857.5799999999995
2021,2201,-0.0,1463.22
2021,2202,-0.0,465.57000000000005
2021,2203,-0.0,-0.0
2021,2204,-0.0,-0.0
2021,2205,-0.0,-0.0
2021,2206,-0.0,-0.0
2021,2207,-0.0,-0.0
2021,2208,-0.0,-0.0
2021,2209,-0.0,-0.0
2021,2210,-0.0,-0.0
2021,2211,-0.0,-0.0
2021,2212,-0.0,-0.0
2021,2213,-0.0,-0.0
2021,2214,556.5576986447704,-0.0
2021,2215,-0.0,731.61
2021,2216,-0.0,2660.4
2021,2217,-0.0,5387.3099999999995
2021,2218,-0.0,6939.21
2021,2219,-0.0,7160.91
2021,2220,-0.0,7271.76
2021,2221,-0.0,6761.8499999999985
2021,2222,-0.0,6362.789999999999
2021,2223,-0.0,5276.46
2021,2224,-0.0,3325.5
2021,2225,-0.0,1529.73
2021,2226,-0.0,443.40000000000003
2021,2227,-0.0,-0.0
2021,2228,-0.0,-0.0
2021,2229,-0.0,-0.0
2021,2230,-0.0,-0.0
2021,2231,-0.0,-0.0
2021,2232,-0.0,-0.0
2021,2233,-0.0,-0.0
2021,2234,-0.0,-0.0
2021,2235,-0.0,-0.0
2021,2236,-0.0,-0.0
2021,2237,-0.0,-0.0
2021,2238,455.50145146711384,-0.0
2021,2239,-0.0,642.9300000000001
2021,2240,-0.0,3258.99
2021,2241,-0.0,8712.81
2021,2242,-0.0,13789.739999999998
2021,2243,-0.0,14942.580000000002
2021,2244,-0.0,15319.469999999998
2021,2245,-0.0,14477.01
2021,2246,-0.0,13102.469999999998
2021,2247,-0.0,11085.0
2021,2248,-0.0,7914.689999999999
2021,2249,-0.0,4567.0199999999995
2021,2250,-0.0,1219.35
2021,2251,-0.0,-0.0
2021,2252,-0.0,-0.0
2021,2253,-0.0,-0.0
2021,2254,-0.0,-0.0
2021,2255,-0.0,-0.0
2021,2256,-0.0,-0.0
2021,2257,-0.0,-0.0
2021,2258,-0.0,-0.0
2021,2259,-0.0,-0.0
2021,2260,-0.0,-0.0
2021,2261,-0.0,-0.0
2021,2262,-0.0,44.34
2021,2263,-0.0,1463.22
2021,2264,-0.0,3059.46
2021,2265,-0.0,4700.04
2021,2266,-0.0,7648.65
2021,2267,-0.0,11218.02
2021,2268,-0.0,14033.61
2021,2269,-0.0,13102.469999999998
2021,2270,-0.0,8757.15
2021,2271,-0.0,3924.0899999999997
2021,2272,-0.0,2106.15
2021,2273,-0.0,1374.54
2021,2274,-0.0,598.59
2021,2275,-0.0,-0.0
2021,2276,-0.0,-0.0
2021,2277,-0.0,-0.0
2021,2278,-0.0,-0.0
2021,2279,-0.0,-0.0
2021,2280,-0.0,-0.0
2021,2281,-0.0,-0.0
2021,2282,-0.0,-0.0
2021,2283,-0.0,-0.0
2021,2284,-0.0,-0.0
2021,2285,-0.0,-0.0
2021,2286,2589.807116351247,22.17
2021,2287,114.25006034835019,1441.05
2021,2288,-0.0,3746.7300000000005
2021,2289,-0.0,5143.4400000000005
2021,2290,-0.0,8225.07
2021,2291,-0.0,11129.34
2021,2292,-0.0,9422.25
2021,2293,-0.0,6673.17
2021,2294,-0.0,6274.109999999999
2021,2295,-0.0,5143.4400000000005
2021,2296,-0.0,2904.27
2021,2297,-0.0,1463.22
2021,2298,-0.0,376.89000000000004
2021,2299,-0.0,-0.0
2021,2300,-0.0,-0.0
2021,2301,-0.0,-0.0
2021,2302,-0.0,-0.0
2021,2303,-0.0,-0.0
2021,2304,-0.0,-0.0
2021,2305,-0.0,-0.0
2021,2306,-0.0,-0.0
2021,2307,-0.0,-0.0
2021,2308,-0.0,-0.0
2021,2309,-0.0,-0.0
2021,2310,-0.0,-0.0
2021,2311,-0.0,753.7800000000001
2021,2312,-0.0,2305.6799999999994
2021,2313,-0.0,4389.66
2021,2314,-0.0,6384.959999999999
2021,2315,-0.0,7959.03
2021,2316,-0.0,8380.26
2021,2317,-0.0,7914.689999999999
2021,2318,-0.0,7271.76
2021,2319,-0.0,5985.900000000001
2021,2320,-0.0,4345.320000000001
2021,2321,-0.0,2239.1699999999996
2021,2322,-0.0,687.27
2021,2323,-0.0,-0.0
2021,2324,-0.0,-0.0
2021,2325,-0.0,-0.0
2021,2326,-0.0,-0.0
2021,2327,-0.0,-0.0
2021,2328,-0.0,-0.0
2021,2329,-0.0,-0.0
2021,2330,-0.0,-0.0
2021,2331,-0.0,-0.0
2021,2332,-0.0,-0.0
2021,2333,-0.0,-0.0
2021,2334,-0.0,88.68
2021,2335,-0.0,2638.23
2021,2336,-0.0,7027.89
2021,2337,-0.0,11018.489999999998
2021,2338,-0.0,13656.719999999998
2021,2339,-0.0,15408.15
2021,2340,-0.0,15957.55192986953
2021,2341,-0.0,15703.639799438515
2021,2342,-0.0,14410.5
2021,2343,-0.0,11838.78
2021,2344,-0.0,7848.179999999999
2021,2345,-0.0,3791.07
2021,2346,-0.0,886.8000000000001
2021,2347,-0.0,-0.0
2021,2348,-0.0,-0.0
2021,2349,-0.0,-0.0
2021,2350,-0.0,-0.0
2021,2351,-0.0,-0.0
2021,2352,-0.0,-0.0
2021,2353,-0.0,-0.0
2021,2354,-0.0,-0.0
2021,2355,-0.0,-0.0
2021,2356,-0.0,-0.0
2021,2357,-0.0,-0.0
2021,2358,-0.0,22.17
2021,2359,-0.0,820.29
2021,2360,-0.0,2372.19
2021,2361,-0.0,6296.28
2021,2362,-0.0,11040.66
2021,2363,-0.0,11173.679999999998
2021,2364,-0.0,9577.44
2021,2365,-0.0,8247.239999999998
2021,2366,-0.0,6784.0199999999995
2021,2367,-0.0,5609.01
2021,2368,-0.0,4123.619999999999
2021,2369,-0.0,2483.04
2021,2370,-0.0,753.7800000000001
2021,2371,-0.0,-0.0
2021,2372,-0.0,-0.0
2021,2373,-0.0,-0.0
2021,2374,-0.0,-0.0
2021,2375,-0.0,-0.0
2021,2376,-0.0,-0.0
2021,2377,-0.0,-0.0
2021,2378,-0.0,-0.0
2021,2379,-0.0,-0.0
2021,2380,-0.0,-0.0
2021,2381,-0.0,-0.0
2021,2382,-0.0,110.85000000000001
2021,2383,-0.0,1507.5600000000002
2021,2384,-0.0,4190.13
2021,2385,-0.0,9244.89
2021,2386,-0.0,12459.54
2021,2387,-0.0,12237.84
2021,2388,-0.0,10065.179999999998
2021,2389,-0.0,9111.869999999999
2021,2390,-0.0,9045.359999999999
2021,2391,-0.0,8491.11
2021,2392,-0.0,5897.22
2021,2393,-0.0,2882.1
2021,2394,-0.0,864.63
2021,2395,-0.0,-0.0
2021,2396,-0.0,-0.0
2021,2397,-0.0,-0.0
2021,2398,-0.0,-0.0
2021,2399,-0.0,-0.0
2021,2400,-0.0,-0.0
2021,2401,-0.0,-0.0
2021,2402,-0.0,-0.0
2021,2403,-0.0,-0.0
2021,2404,-0.0,-0.0
2021,2405,-0.0,-0.0
2021,2406,-0.0,66.51
2021,2407,-0.0,1596.2399999999998
2021,2408,-0.0,4101.45
2021,2409,-0.0,7870.349999999999
2021,2410,-0.0,12792.089999999998
2021,2411,-0.0,15585.509999999998
2021,2412,-0.0,16937.88
2021,2413,-0.0,16694.01
2021,2414,-0.0,15629.85
2021,2415,-0.0,13435.02
2021,2416,-0.0,10065.179999999998
2021,2417,-0.0,5875.05
2021,2418,-0.0,1684.9199999999998
2021,2419,-0.0,-0.0
2021,2420,-0.0,-0.0
2021,2421,-0.0,-0.0
2021,2422,-0.0,-0.0
2021,2423,-0.0,-0.0
2021,2424,-0.0,-0.0
2021,2425,-0.0,-0.0
2021,2426,-0.0,-0.0
2021,2427,-0.0,-0.0
2021,2428,-0.0,-0.0
2021,2429,-0.0,-0.0
2021,2430,-0.0,133.02
2021,2431,-0.0,2106.15
2021,2432,-0.0,7515.63
2021,2433,-0.0,11883.12
2021,2434,-0.0,14876.070000000002
2021,2435,-0.0,16782.689999999995
2021,2436,-0.0,17580.81
2021,2437,-0.0,17314.77
2021,2438,-0.0,16028.909999999998
2021,2439,-0.0,13656.719999999998
2021,2440,-0.0,10242.54
2021,2441,-0.0,5941.56
2021,2442,-0.0,1707.0899999999997
2021,2443,-0.0,-0.0
2021,2444,-0.0,-0.0
2021,2445,-0.0,-0.0
2021,2446,-0.0,-0.0
2021,2447,-0.0,-0.0
2021,2448,-0.0,-0.0
2021,2449,-0.0,-0.0
2021,2450,-0.0,-0.0
2021,2451,-0.0,-0.0
2021,2452,-0.0,-0.0
2021,2453,43.101493957274215,-0.0
2021,2454,-0.0,177.36
2021,2455,-0.0,2660.4
2021,2456,-0.0,7737.329999999999
2021,2457,-0.0,11838.78
2021,2458,-0.0,14787.39
2021,2459,-0.0,16804.86
2021,2460,-0.0,17691.66
2021,2461,-0.0,17447.79
2021,2462,-0.0,16206.270000000002
2021,2463,-0.0,13878.42
2021,2464,-0.0,10397.73
2021,2465,-0.0,6074.58
2021,2466,-0.0,1751.43
2021,2467,-0.0,22.17
2021,2468,-0.0,-0.0
2021,2469,-0.0,-0.0
2021,2470,-0.0,-0.0
2021,2471,-0.0,-0.0
2021,2472,-0.0,-0.0
2021,2473,-0.0,-0.0
2021,2474,-0.0,-0.0
2021,2475,-0.0,-0.0
2021,2476,-0.0,-0.0
2021,2477,-0.0,-0.0
2021,2478,-0.0,177.36
2021,2479,-0.0,3236.8199999999997
2021,2480,-0.0,7959.03
2021,2481,-0.0,12126.990000000002
2021,2482,-0.0,15186.449999999999
2021,2483,-0.0,15626.884689304643
2021,2484,-0.0,15570.135263202863
2021,2485,-0.0,15451.514799438515
2021,2486,-0.0,15446.39320177103
2021,2487,-0.0,13723.23
2021,2488,-0.0,9998.67
2021,2489,-0.0,5631.18
2021,2490,-0.0,1729.26
2021,2491,-0.0,22.17
2021,2492,-0.0,-0.0
2021,2493,-0.0,-0.0
2021,2494,-0.0,-0.0
2021,2495,-0.0,-0.0
2021,2496,-0.0,-0.0
2021,2497,-0.0,-0.0
2021,2498,-0.0,-0.0
2021,2499,-0.0,-0.0
2021,2500,-0.0,-0.0
2021,2501,-0.0,-0.0
2021,2502,-0.0,221.70000000000002
2021,2503,-0.0,3214.6499999999996
2021,2504,-0.0,7737.329999999999
2021,2505,-0.0,11617.08
2021,2506,-0.0,14255.31
2021,2507,-0.0,14933.662467082419
2021,2508,-0.0,15095.05192986953
2021,2509,-0.0,14941.72313277185
2021,2510,-0.0,13767.57
2021,2511,-0.0,9932.16
2021,2512,-0.0,5564.67
2021,2513,-0.0,2704.74
2021,2514,-0.0,798.1199999999999
2021,2515,-0.0,-0.0
2021,2516,-0.0,-0.0
2021,2517,-0.0,-0.0
2021,2518,-0.0,-0.0
2021,2519,-0.0,-0.0
2021,2520,-0.0,-0.0
2021,2521,-0.0,-0.0
2021,2522,1188.4095804437388,-0.0
2021,2523,1651.4396189353406,-0.0
2021,2524,2611.465786237431,-0.0
2021,2525,3368.835240837846,-0.0
2021,2526,3719.238711122489,-0.0
2021,2527,-0.0,532.08
2021,2528,-0.0,1729.26
2021,2529,-0.0,3081.63
2021,2530,-0.0,3968.4299999999994
2021,2531,-0.0,4522.679999999999
2021,2532,-0.0,5010.42
2021,2533,-0.0,5719.86
2021,2534,-0.0,5852.88
2021,2535,-0.0,5742.03
2021,2536,-0.0,4300.9800000000005
2021,2537,-0.0,2593.8900000000003
2021,2538,-0.0,953.31
2021,2539,-0.0,22.17
2021,2540,-0.0,-0.0
2021,2541,-0.0,-0.0
2021,2542,-0.0,-0.0
2021,2543,-0.0,-0.0
2021,2544,-0.0,-0.0
2021,2545,-0.0,-0.0
2021,2546,-0.0,-0.0
2021,2547,-0.0,-0.0
2021,2548,-0.0,-0.0
2021,2549,-0.0,-0.0
2021,2550,-0.0,243.86999999999995
2021,2551,-0.0,2061.8099999999995
2021,2552,-0.0,5520.33
2021,2553,-0.0,10198.199999999999
2021,2554,-0.0,13634.55
2021,2555,-0.0,16028.909999999998
2021,2556,-0.0,16760.52
2021,2557,-0.0,16427.97
2021,2558,-0.0,14986.920000000002
2021,2559,-0.0,12659.07
2021,2560,-0.0,9156.21
2021,2561,-0.0,4943.91
2021,2562,-0.0,1352.37
2021,2563,-0.0,22.17
2021,2564,-0.0,-0.0
2021,2565,-0.0,-0.0
2021,2566,-0.0,-0.0
2021,2567,-0.0,-0.0
2021,2568,-0.0,-0.0
2021,2569,-0.0,-0.0
2021,2570,-0.0,-0.0
2021,2571,-0.0,-0.0
2021,2572,5.173845655139303,-0.0
2021,2573,158.0776650802727,-0.0
2021,2574,-0.0,221.70000000000002
2021,2575,-0.0,2106.15
2021,2576,-0.0,6318.45
2021,2577,-0.0,10841.13
2021,2578,-0.0,13811.909999999998
2021,2579,-0.0,15541.169999999998
2021,2580,-0.0,16206.270000000002
2021,2581,-0.0,15718.529999999997
2021,2582,-0.0,14210.97
2021,2583,-0.0,11838.78
2021,2584,-0.0,8513.28
2021,2585,-0.0,4700.04
2021,2586,-0.0,1507.5600000000002
2021,2587,-0.0,44.34
2021,2588,-0.0,-0.0
2021,2589,-0.0,-0.0
2021,2590,-0.0,-0.0
2021,2591,-0.0,-0.0
2021,2592,-0.0,-0.0
2021,2593,-0.0,-0.0
2021,2594,-0.0,-0.0
2021,2595,-0.0,-0.0
2021,2596,-0.0,-0.0
2021,2597,-0.0,-0.0
2021,2598,-0.0,288.2099999999999
2021,2599,-0.0,2882.1
2021,2600,-0.0,6872.7
2021,2601,-0.0,10818.96
2021,2602,-0.0,13545.869999999999
2021,2603,-0.0,15430.319999999998
2021,2604,-0.0,16117.59
2021,2605,-0.0,16028.909999999998
2021,2606,-0.0,14853.900000000001
2021,2607,-0.0,12636.9
2021,2608,-0.0,9488.76
2021,2609,-0.0,5631.18
2021,2610,-0.0,1840.1100000000001
2021,2611,-0.0,66.51
2021,2612,-0.0,-0.0
2021,2613,-0.0,-0.0
2021,2614,-0.0,-0.0
2021,2615,-0.0,-0.0
2021,2616,-0.0,-0.0
2021,2617,2365.9354652208913,-0.0
2021,2618,3285.983645803216,-0.0
2021,2619,3441.947122203315,-0.0
2021,2620,3882.4417529635175,-0.0
2021,2621,4512.2512075639315,-0.0
2021,2622,1184.7609785021682,266.04
2021,2623,-0.0,1862.2800000000002
2021,2624,-0.0,4278.81
2021,2625,-0.0,7205.25
2021,2626,-0.0,10131.69
2021,2627,-0.0,14011.44
2021,2628,-0.0,15585.509999999998
2021,2629,-0.0,15363.81
2021,2630,-0.0,14210.97
2021,2631,-0.0,11949.630000000001
2021,2632,-0.0,8890.17
2021,2633,-0.0,4655.7
2021,2634,-0.0,1662.75
2021,2635,-0.0,88.68
2021,2636,-0.0,-0.0
2021,2637,-0.0,-0.0
2021,2638,-0.0,-0.0
2021,2639,-0.0,-0.0
2021,2640,-0.0,-0.0
2021,2641,-0.0,-0.0
2021,2642,-0.0,-0.0
2021,2643,-0.0,-0.0
2021,2644,-0.0,-0.0
2021,2645,-0.0,-0.0
2021,2646,-0.0,332.55
2021,2647,-0.0,2616.0599999999995
2021,2648,-0.0,6761.8499999999985
2021,2649,-0.0,10641.6
2021,2650,-0.0,13324.17
2021,2651,-0.0,14255.31
2021,2652,-0.0,13213.32
2021,2653,-0.0,11306.699999999999
2021,2654,-0.0,10176.03
2021,2655,-0.0,8868.0
2021,2656,-0.0,6540.15
2021,2657,-0.0,3502.86
2021,2658,-0.0,1175.01
2021,2659,-0.0,44.34
2021,2660,-0.0,-0.0
2021,2661,-0.0,-0.0
2021,2662,-0.0,-0.0
2021,2663,-0.0,-0.0
2021,2664,-0.0,-0.0
2021,2665,-0.0,-0.0
2021,2666,-0.0,-0.0
2021,2667,-0.0,-0.0
2021,2668,-0.0,-0.0
2021,2669,-0.0,-0.0
2021,2670,-0.0,310.38
2021,2671,-0.0,1928.7899999999997
2021,2672,-0.0,4411.83
2021,2673,-0.0,7072.2300000000005
2021,2674,-0.0,9998.67
2021,2675,-0.0,12592.56
2021,2676,-0.0,13745.4
2021,2677,-0.0,13479.359999999999
2021,2678,-0.0,11572.739999999998
2021,2679,-0.0,8557.62
2021,2680,-0.0,6407.129999999998
2021,2681,-0.0,4190.13
2021,2682,-0.0,1574.07
2021,2683,-0.0,110.85000000000001
2021,2684,-0.0,-0.0
2021,2685,-0.0,-0.0
2021,2686,-0.0,-0.0
2021,2687,-0.0,-0.0
2021,2688,-0.0,-0.0
2021,2689,-0.0,-0.0
2021,2690,-0.0,-0.0
2021,2691,-0.0,-0.0
2021,2692,-0.0,-0.0
2021,2693,36.55411903154709,-0.0
2021,2694,-0.0,88.68
2021,2695,-0.0,709.44
2021,2696,-0.0,1662.75
2021,2697,-0.0,2593.8900000000003
2021,2698,-0.0,3946.26
2021,2699,-0.0,5830.71
2021,2700,-0.0,7781.669999999998
2021,2701,-0.0,10176.03
2021,2702,-0.0,10286.880000000001
2021,2703,-0.0,7781.669999999998
2021,2704,-0.0,4411.83
2021,2705,-0.0,1995.3
2021,2706,-0.0,642.9300000000001
2021,2707,-0.0,22.17
2021,2708,-0.0,-0.0
2021,2709,-0.0,-0.0
2021,2710,-0.0,-0.0
2021,2711,-0.0,-0.0
2021,2712,-0.0,-0.0
2021,2713,-0.0,-0.0
2021,2714,-0.0,-0.0
2021,2715,-0.0,-0.0
2021,2716,-0.0,-0.0
2021,2717,-0.0,-0.0
2021,2718,-0.0,310.38
2021,2719,-0.0,2061.8099999999995
2021,2720,-0.0,2815.59
2021,2721,-0.0,2704.74
2021,2722,-0.0,3347.6699999999996
2021,2723,-0.0,4877.4
2021,2724,-0.0,7449.120000000001
2021,2725,-0.0,8247.239999999998
2021,2726,-0.0,6850.53
2021,2727,-0.0,6584.49
2021,2728,-0.0,6251.94
2021,2729,-0.0,3480.69
2021,2730,-0.0,1285.8600000000001
2021,2731,-0.0,110.85000000000001
2021,2732,-0.0,-0.0
2021,2733,-0.0,-0.0
2021,2734,-0.0,-0.0
2021,2735,-0.0,-0.0
2021,2736,-0.0,-0.0
2021,2737,-0.0,-0.0
2021,2738,-0.0,-0.0
2021,2739,-0.0,-0.0
2021,2740,-0.0,-0.0
2021,2741,-0.0,-0.0
2021,2742,-0.0,133.02
2021,2743,-0.0,1197.18
2021,2744,-0.0,3635.88
2021,2745,-0.0,8380.26
2021,2746,-0.0,11306.699999999999
2021,2747,-0.0,9377.91
2021,2748,-0.0,7670.82
2021,2749,-0.0,7959.03
2021,2750,-0.0,7737.329999999999
2021,2751,-0.0,7803.839999999998
2021,2752,-0.0,6163.26
2021,2753,-0.0,3768.9
2021,2754,-0.0,1396.7099999999998
2021,2755,-0.0,110.85000000000001
2021,2756,-0.0,-0.0
2021,2757,-0.0,-0.0
2021,2758,-0.0,-0.0
2021,2759,-0.0,-0.0
2021,2760,-0.0,-0.0
2021,2761,-0.0,-0.0
2021,2762,-0.0,-0.0
2021,2763,-0.0,-0.0
2021,2764,-0.0,-0.0
2021,2765,-0.0,-0.0
2021,2766,-0.0,554.25
2021,2767,-0.0,2682.5699999999997
2021,2768,-0.0,4522.679999999999
2021,2769,-0.0,8047.709999999999
2021,2770,-0.0,10331.22
2021,2771,-0.0,13789.739999999998
2021,2772,-0.0,15031.26
2021,2773,-0.0,14942.580000000002
2021,2774,-0.0,13856.25
2021,2775,-0.0,11284.53
2021,2776,-0.0,7759.499999999998
2021,2777,-0.0,2992.9500000000003
2021,2778,-0.0,842.4599999999999
2021,2779,-0.0,66.51
2021,2780,-0.0,-0.0
2021,2781,-0.0,-0.0
2021,2782,-0.0,-0.0
2021,2783,-0.0,-0.0
2021,2784,-0.0,-0.0
2021,2785,-0.0,-0.0
2021,2786,-0.0,-0.0
2021,2787,-0.0,-0.0
2021,2788,-0.0,-0.0
2021,2789,-0.0,-0.0
2021,2790,-0.0,155.19
2021,2791,-0.0,842.4599999999999
2021,2792,-0.0,2172.6600000000003
2021,2793,-0.0,7870.349999999999
2021,2794,-0.0,13324.17
2021,2795,-0.0,15851.55
2021,2796,-0.0,16560.99
