Year_name,,Elec_transmission
2021,1360,6999.0
2021,1361,6949.0
2021,1362,7336.0
2021,1363,7850.0
2021,1364,7735.0
2021,1365,7430.0
2021,1366,6953.0
2021,1367,6217.0
2021,1368,5633.0
2021,1369,5249.0
2021,1370,5051.0
2021,1371,4943.0
2021,1372,4915.0
2021,1373,5009.0
2021,1374,5284.0
2021,1375,5909.0
2021,1376,6867.0
2021,1377,7269.0
2021,1378,7430.0
2021,1379,7579.0
2021,1380,7470.0
2021,1381,7373.0
2021,1382,7556.0
2021,1383,7529.0
2021,1384,7488.0
2021,1385,7405.0
2021,1386,7709.0
2021,1387,8121.0
2021,1388,7993.0
2021,1389,7628.0
2021,1390,7157.0
2021,1391,6404.0
2021,1392,5775.0
2021,1393,5365.0
2021,1394,5141.0
2021,1395,5048.0
2021,1396,5007.0
2021,1397,5029.0
2021,1398,5345.0
2021,1399,5926.0
2021,1400,6893.0
2021,1401,7374.0
2021,1402,7565.0
2021,1403,7770.0
2021,1404,7606.0
2021,1405,7479.0
2021,1406,7620.0
2021,1407,7388.0
2021,1408,7283.0
2021,1409,7093.0
2021,1410,7466.0
2021,1411,7961.0
2021,1412,7841.0
2021,1413,7539.0
2021,1414,7067.0
2021,1415,6314.0
2021,1416,5223.0
2021,1417,5337.0
2021,1418,5143.0
2021,1419,5009.0
2021,1420,5030.0
2021,1421,5088.0
2021,1422,5397.0
2021,1423,5988.0
2021,1424,6909.0
2021,1425,7334.0
2021,1426,7514.0
2021,1427,7699.0
2021,1428,7519.0
2021,1429,7347.0
2021,1430,7444.0
2021,1431,7305.0
2021,1432,7208.0
2021,1433,7075.0
2021,1434,7357.0
2021,1435,7971.0
2021,1436,7891.0
2021,1437,7530.0
2021,1438,7084.0
2021,1439,6304.0
2021,1440,5702.0
2021,1441,5352.0
2021,1442,5141.0
2021,1443,5027.0
2021,1444,4987.0
2021,1445,5039.0
2021,1446,5354.0
2021,1447,5986.0
2021,1448,6992.0
2021,1449,7486.0
2021,1450,7668.0
2021,1451,7780.0
2021,1452,7572.0
2021,1453,7411.0
2021,1454,7474.0
2021,1455,7398.0
2021,1456,7252.0
2021,1457,7051.0
2021,1458,7350.0
2021,1459,7834.0
2021,1460,7681.0
2021,1461,7312.0
2021,1462,6940.0
2021,1463,6349.0
2021,1464,5737.0
2021,1465,5323.0
2021,1466,5048.0
2021,1467,4909.0
2021,1468,4844.0
2021,1469,4788.0
2021,1470,4820.0
2021,1471,4886.0
2021,1472,5405.0
2021,1473,6008.0
2021,1474,6329.0
2021,1475,6550.0
2021,1476,6674.0
2021,1477,6479.0
2021,1478,6423.0
2021,1479,6360.0
2021,1480,6233.0
2021,1481,6315.0
2021,1482,6788.0
2021,1483,7203.0
2021,1484,7152.0
2021,1485,6779.0
2021,1486,6343.0
2021,1487,5862.0
2021,1488,5337.0
2021,1489,4936.0
2021,1490,4686.0
2021,1491,4521.0
2021,1492,4449.0
2021,1493,4424.0
2021,1494,4411.0
2021,1495,4375.0
2021,1496,4713.0
2021,1497,5208.0
2021,1498,5624.0
2021,1499,5971.0
2021,1500,6198.0
2021,1501,6038.0
2021,1502,5869.0
2021,1503,5778.0
2021,1504,5683.0
2021,1505,5780.0
2021,1506,6321.0
2021,1507,6941.0
2021,1508,6997.0
2021,1509,6712.0
2021,1510,6329.0
2021,1511,5756.0
2021,1512,5277.0
2021,1513,4920.0
2021,1514,4690.0
2021,1515,4629.0
2021,1516,4616.0
2021,1517,4708.0
2021,1518,5043.0
2021,1519,5736.0
2021,1520,6717.0
2021,1521,7293.0
2021,1522,7451.0
2021,1523,7626.0
2021,1524,7454.0
2021,1525,7344.0
2021,1526,7433.0
2021,1527,7289.0
2021,1528,7195.0
2021,1529,7014.0
2021,1530,7288.0
2021,1531,7923.0
2021,1532,7866.0
2021,1533,7560.0
2021,1534,7111.0
2021,1535,6392.0
2021,1536,5759.0
2021,1537,5371.0
2021,1538,5154.0
2021,1539,5075.0
2021,1540,5056.0
2021,1541,5107.0
2021,1542,5329.0
2021,1543,5984.0
2021,1544,6954.0
2021,1545,7369.0
2021,1546,7438.0
2021,1547,7551.0
2021,1548,7386.0
2021,1549,7255.0
2021,1550,7374.0
2021,1551,7230.0
2021,1552,7148.0
2021,1553,7026.0
2021,1554,7330.0
2021,1555,8024.0
2021,1556,7953.0
2021,1557,7648.0
2021,1558,7172.0
2021,1559,6424.0
2021,1560,5788.0
2021,1561,5402.0
2021,1562,5103.0
2021,1563,5019.0
2021,1564,5010.0
2021,1565,5113.0
2021,1566,5401.0
2021,1567,6110.0
2021,1568,7030.0
2021,1569,7390.0
2021,1570,7441.0
2021,1571,7523.0
2021,1572,7385.0
2021,1573,7299.0
2021,1574,7512.0
2021,1575,7542.0
2021,1576,7531.0
2021,1577,7458.0
2021,1578,7775.0
2021,1579,8344.0
2021,1580,8248.0
2021,1581,7861.0
2021,1582,7353.0
2021,1583,6577.0
2021,1584,5847.0
2021,1585,5425.0
2021,1586,5167.0
2021,1587,5093.0
2021,1588,5063.0
2021,1589,5157.0
2021,1590,5440.0
2021,1591,6129.0
2021,1592,7092.0
2021,1593,7493.0
2021,1594,7586.0
2021,1595,7729.0
2021,1596,7542.0
2021,1597,7410.0
2021,1598,7511.0
2021,1599,7387.0
2021,1600,7326.0
2021,1601,7244.0
2021,1602,7493.0
2021,1603,8066.0
2021,1604,7916.0
2021,1605,7544.0
2021,1606,7146.0
2021,1607,6458.0
2021,1608,5810.0
2021,1609,5440.0
2021,1610,5198.0
2021,1611,5136.0
2021,1612,5115.0
2021,1613,5204.0
2021,1614,5454.0
2021,1615,6029.0
2021,1616,7033.0
2021,1617,7497.0
2021,1618,7645.0
2021,1619,7828.0
2021,1620,7650.0
2021,1621,7545.0
2021,1622,7695.0
2021,1623,7598.0
2021,1624,7433.0
2021,1625,7250.0
2021,1626,7419.0
2021,1627,7905.0
2021,1628,7728.0
2021,1629,7349.0
2021,1630,6899.0
2021,1631,6327.0
2021,1632,5757.0
2021,1633,5337.0
2021,1634,5068.0
2021,1635,4885.0
2021,1636,4819.0
2021,1637,4805.0
2021,1638,4786.0
2021,1639,4855.0
2021,1640,5444.0
2021,1641,5946.0
2021,1642,6147.0
2021,1643,6263.0
2021,1644,6303.0
2021,1645,6150.0
2021,1646,6003.0
2021,1647,5964.0
2021,1648,5895.0
2021,1649,5990.0
2021,1650,6359.0
2021,1651,7037.0
2021,1652,6945.0
2021,1653,6594.0
2021,1654,6256.0
2021,1655,5799.0
2021,1656,5301.0
2021,1657,4902.0
2021,1658,4655.0
2021,1659,4503.0
2021,1660,4433.0
2021,1661,4405.0
2021,1662,4373.0
2021,1663,4395.0
2021,1664,4731.0
2021,1665,5219.0
2021,1666,5651.0
2021,1667,5989.0
2021,1668,6181.0
2021,1669,6018.0
2021,1670,5836.0
2021,1671,5726.0
2021,1672,5627.0
2021,1673,5730.0
2021,1674,6160.0
2021,1675,6899.0
2021,1676,6961.0
2021,1677,6685.0
2021,1678,6267.0
2021,1679,5735.0
2021,1680,5270.0
2021,1681,4925.0
2021,1682,4761.0
2021,1683,4664.0
2021,1684,4643.0
2021,1685,4739.0
2021,1686,5015.0
2021,1687,5699.0
2021,1688,6640.0
2021,1689,7054.0
2021,1690,7195.0
2021,1691,7314.0
2021,1692,7118.0
2021,1693,7008.0
2021,1694,7038.0
2021,1695,6895.0
2021,1696,6815.0
2021,1697,6715.0
2021,1698,6998.0
2021,1699,7664.0
2021,1700,7577.0
2021,1701,7312.0
2021,1702,6887.0
2021,1703,6178.0
2021,1704,5623.0
2021,1705,5231.0
2021,1706,5023.0
2021,1707,4942.0
2021,1708,4918.0
2021,1709,5008.0
2021,1710,5256.0
2021,1711,5911.0
2021,1712,6800.0
2021,1713,7159.0
2021,1714,7202.0
2021,1715,7310.0
2021,1716,7118.0
2021,1717,6962.0
2021,1718,7037.0
2021,1719,6870.0
2021,1720,6764.0
2021,1721,6623.0
2021,1722,6897.0
2021,1723,7631.0
2021,1724,7564.0
2021,1725,7273.0
2021,1726,6859.0
2021,1727,6211.0
2021,1728,5606.0
2021,1729,5224.0
2021,1730,5043.0
2021,1731,4970.0
2021,1732,4952.0
2021,1733,5063.0
2021,1734,5295.0
2021,1735,5878.0
2021,1736,6896.0
2021,1737,7326.0
2021,1738,7527.0
2021,1739,7683.0
2021,1740,7542.0
2021,1741,7415.0
2021,1742,7559.0
2021,1743,7416.0
2021,1744,7257.0
2021,1745,7101.0
2021,1746,7292.0
2021,1747,7858.0
2021,1748,7761.0
2021,1749,7388.0
2021,1750,6861.0
2021,1751,6190.0
2021,1752,5666.0
2021,1753,5308.0
2021,1754,5133.0
2021,1755,5045.0
2021,1756,5001.0
2021,1757,5085.0
2021,1758,5306.0
2021,1759,5983.0
2021,1760,6801.0
2021,1761,7293.0
2021,1762,7436.0
2021,1763,7583.0
2021,1764,7411.0
2021,1765,7274.0
2021,1766,7430.0
2021,1767,7320.0
2021,1768,7091.0
2021,1769,6897.0
2021,1770,7105.0
2021,1771,7824.0
2021,1772,7794.0
2021,1773,7433.0
2021,1774,7000.0
2021,1775,6331.0
2021,1776,5712.0
2021,1777,5352.0
2021,1778,5147.0
2021,1779,5053.0
2021,1780,5004.0
2021,1781,5041.0
2021,1782,5245.0
2021,1783,5862.0
2021,1784,6837.0
2021,1785,7230.0
2021,1786,7320.0
2021,1787,7445.0
2021,1788,7274.0
2021,1789,7144.0
2021,1790,7280.0
2021,1791,7172.0
2021,1792,7014.0
2021,1793,6810.0
2021,1794,6994.0
2021,1795,7686.0
2021,1796,7613.0
2021,1797,7253.0
2021,1798,6889.0
2021,1799,6256.0
2021,1800,5659.0
2021,1801,5281.0
2021,1802,5041.0
2021,1803,4900.0
2021,1804,4832.0
2021,1805,4808.0
2021,1806,4719.0
2021,1807,4881.0
2021,1808,5397.0
2021,1809,5895.0
2021,1810,6136.0
2021,1811,6346.0
2021,1812,6442.0
2021,1813,6312.0
2021,1814,6207.0
2021,1815,6146.0
2021,1816,6077.0
2021,1817,6100.0
2021,1818,6402.0
2021,1819,7069.0
2021,1820,7048.0
2021,1821,6696.0
2021,1822,6330.0
2021,1823,5850.0
2021,1824,5340.0
2021,1825,4922.0
2021,1826,4648.0
2021,1827,4501.0
2021,1828,4452.0
2021,1829,4447.0
2021,1830,4324.0
2021,1831,4385.0
2021,1832,4753.0
2021,1833,5208.0
2021,1834,5633.0
2021,1835,5917.0
2021,1836,6052.0
2021,1837,5761.0
2021,1838,5558.0
2021,1839,5410.0
2021,1840,5295.0
2021,1841,5372.0
2021,1842,5774.0
2021,1843,6618.0
2021,1844,6801.0
2021,1845,6568.0
2021,1846,6253.0
2021,1847,5689.0
2021,1848,5193.0
2021,1849,4896.0
2021,1850,4708.0
2021,1851,4638.0
2021,1852,4645.0
2021,1853,4744.0
2021,1854,5035.0
2021,1855,5805.0
2021,1856,6757.0
2021,1857,7272.0
2021,1858,7460.0
2021,1859,7610.0
2021,1860,7452.0
2021,1861,7271.0
2021,1862,7367.0
2021,1863,7198.0
2021,1864,7083.0
2021,1865,6898.0
2021,1866,7054.0
2021,1867,7855.0
2021,1868,7791.0
2021,1869,7455.0
2021,1870,7091.0
2021,1871,6355.0
2021,1872,5776.0
2021,1873,5390.0
2021,1874,5174.0
2021,1875,5053.0
2021,1876,4981.0
2021,1877,5115.0
2021,1878,5324.0
2021,1879,6068.0
2021,1880,6986.0
2021,1881,7386.0
2021,1882,7439.0
2021,1883,7539.0
2021,1884,7297.0
2021,1885,7139.0
2021,1886,7202.0
2021,1887,7062.0
2021,1888,6934.0
2021,1889,6818.0
2021,1890,7094.0
2021,1891,7959.0
2021,1892,8019.0
2021,1893,7690.0
2021,1894,7216.0
2021,1895,6454.0
2021,1896,5802.0
2021,1897,5412.0
2021,1898,5210.0
2021,1899,5091.0
2021,1900,5070.0
2021,1901,5155.0
2021,1902,5376.0
2021,1903,6073.0
2021,1904,7001.0
2021,1905,7330.0
2021,1906,7356.0
2021,1907,7421.0
2021,1908,7164.0
2021,1909,7023.0
2021,1910,7083.0
2021,1911,6961.0
2021,1912,6774.0
2021,1913,6649.0
2021,1914,6865.0
2021,1915,7787.0
2021,1916,7846.0
2021,1917,7563.0
2021,1918,7140.0
2021,1919,6371.0
2021,1920,5741.0
2021,1921,5353.0
2021,1922,5128.0
2021,1923,5040.0
2021,1924,5020.0
2021,1925,5080.0
2021,1926,5273.0
2021,1927,6024.0
2021,1928,6853.0
2021,1929,7154.0
2021,1930,7184.0
2021,1931,7232.0
2021,1932,6993.0
2021,1933,6887.0
2021,1934,6948.0
2021,1935,6883.0
2021,1936,6750.0
2021,1937,6657.0
2021,1938,6911.0
2021,1939,7748.0
2021,1940,7746.0
2021,1941,7451.0
2021,1942,6995.0
2021,1943,6264.0
2021,1944,5678.0
2021,1945,5300.0
2021,1946,5074.0
2021,1947,4998.0
2021,1948,4975.0
2021,1949,5040.0
2021,1950,5199.0
2021,1951,5938.0
2021,1952,6859.0
2021,1953,7351.0
2021,1954,7503.0
2021,1955,7663.0
2021,1956,7489.0
2021,1957,7331.0
2021,1958,7488.0
2021,1959,7416.0
2021,1960,7278.0
2021,1961,7120.0
2021,1962,7278.0
2021,1963,7828.0
2021,1964,7710.0
2021,1965,7383.0
2021,1966,7004.0
2021,1967,6343.0
2021,1968,5758.0
2021,1969,5384.0
2021,1970,5106.0
2021,1971,4963.0
2021,1972,4905.0
2021,1973,4882.0
2021,1974,4725.0
2021,1975,4951.0
2021,1976,5519.0
2021,1977,6009.0
2021,1978,6204.0
2021,1979,6359.0
2021,1980,6431.0
2021,1981,6225.0
2021,1982,6097.0
2021,1983,6009.0
2021,1984,5931.0
2021,1985,5969.0
2021,1986,6287.0
2021,1987,7018.0
2021,1988,7038.0
2021,1989,6678.0
2021,1990,6325.0
2021,1991,5821.0
2021,1992,5277.0
2021,1993,4962.0
2021,1994,4706.0
2021,1995,4530.0
2021,1996,4477.0
2021,1997,4510.0
2021,1998,4446.0
2021,1999,4631.0
2021,2000,5035.0
2021,2001,5449.0
2021,2002,5728.0
2021,2003,5878.0
2021,2004,5741.0
2021,2005,5450.0
2021,2006,5306.0
2021,2007,5184.0
2021,2008,5166.0
2021,2009,5322.0
2021,2010,5780.0
2021,2011,6648.0
2021,2012,6549.0
2021,2013,6365.0
2021,2014,5846.0
2021,2015,5309.0
2021,2016,4935.0
2021,2017,4710.0
2021,2018,4570.0
2021,2019,4578.0
2021,2020,4681.0
2021,2021,5106.0
2021,2022,5577.0
2021,2023,6424.0
2021,2024,6931.0
2021,2025,7045.0
2021,2026,7110.0
2021,2027,6869.0
2021,2028,6733.0
2021,2029,6787.0
2021,2030,6714.0
2021,2031,6666.0
2021,2032,6582.0
2021,2033,6555.0
2021,2034,6905.0
2021,2035,7606.0
2021,2036,7427.0
2021,2037,6880.0
2021,2038,6262.0
2021,2039,5653.0
2021,2040,5264.0
2021,2041,5007.0
2021,2042,4924.0
2021,2043,4883.0
2021,2044,4976.0
2021,2045,5295.0
2021,2046,5732.0
2021,2047,6565.0
2021,2048,7000.0
2021,2049,7068.0
2021,2050,7103.0
2021,2051,6872.0
2021,2052,6682.0
2021,2053,6686.0
2021,2054,6583.0
2021,2055,6522.0
2021,2056,6341.0
2021,2057,6332.0
2021,2058,6614.0
2021,2059,7318.0
2021,2060,7159.0
2021,2061,6700.0
2021,2062,6094.0
2021,2063,5530.0
2021,2064,5170.0
2021,2065,4958.0
2021,2066,4744.0
2021,2067,4758.0
2021,2068,4850.0
2021,2069,5176.0
2021,2070,5656.0
2021,2071,6443.0
2021,2072,6773.0
2021,2073,6896.0
2021,2074,7027.0
2021,2075,6838.0
2021,2076,6709.0
2021,2077,6809.0
2021,2078,6764.0
2021,2079,6747.0
2021,2080,6682.0
2021,2081,6637.0
2021,2082,6919.0
2021,2083,7417.0
2021,2084,7130.0
2021,2085,6654.0
2021,2086,6076.0
2021,2087,5567.0
2021,2088,5206.0
2021,2089,4988.0
2021,2090,4789.0
2021,2091,4829.0
2021,2092,4882.0
2021,2093,5181.0
2021,2094,5620.0
2021,2095,6539.0
2021,2096,6959.0
2021,2097,7018.0
2021,2098,7148.0
2021,2099,6988.0
2021,2100,6777.0
2021,2101,6775.0
2021,2102,6737.0
2021,2103,6694.0
2021,2104,6585.0
2021,2105,6641.0
2021,2106,6963.0
2021,2107,7424.0
2021,2108,7223.0
2021,2109,6766.0
2021,2110,6140.0
2021,2111,5605.0
2021,2112,5147.0
2021,2113,4867.0
2021,2114,4728.0
2021,2115,4591.0
2021,2116,4501.0
2021,2117,4645.0
2021,2118,4668.0
2021,2119,5011.0
2021,2120,5414.0
2021,2121,5685.0
2021,2122,5929.0
2021,2123,6070.0
2021,2124,6013.0
2021,2125,5963.0
2021,2126,5911.0
2021,2127,5770.0
2021,2128,5795.0
2021,2129,5901.0
2021,2130,6219.0
2021,2131,6841.0
2021,2132,6667.0
2021,2133,6254.0
2021,2134,5784.0
2021,2135,5278.0
2021,2136,4877.0
2021,2137,4639.0
2021,2138,4502.0
2021,2139,4385.0
2021,2140,4410.0
2021,2141,4448.0
2021,2142,4454.0
2021,2143,4823.0
2021,2144,5239.0
2021,2145,5468.0
2021,2146,5574.0
2021,2147,5620.0
2021,2148,5541.0
2021,2149,5477.0
2021,2150,5380.0
2021,2151,5279.0
2021,2152,5311.0
2021,2153,5458.0
2021,2154,5801.0
2021,2155,6412.0
2021,2156,6245.0
2021,2157,5894.0
2021,2158,5421.0
2021,2159,6308.0
2021,2160,4902.0
2021,2161,4445.0
2021,2162,4175.0
2021,2163,4030.0
2021,2164,3956.0
2021,2165,3940.0
2021,2166,3974.0
2021,2167,3925.0
2021,2168,4300.0
2021,2169,4789.0
2021,2170,5228.0
2021,2171,5482.0
2021,2172,5344.0
2021,2173,4792.0
2021,2174,4433.0
2021,2175,4334.0
2021,2176,4263.0
2021,2177,4288.0
2021,2178,4436.0
2021,2179,4805.0
2021,2180,5514.0
2021,2181,5552.0
2021,2182,5328.0
2021,2183,4944.0
2021,2184,4710.0
2021,2185,4407.0
2021,2186,4253.0
2021,2187,4153.0
2021,2188,4114.0
2021,2189,4180.0
2021,2190,4405.0
2021,2191,4677.0
2021,2192,5302.0
2021,2193,5767.0
2021,2194,6022.0
2021,2195,6189.0
2021,2196,6231.0
2021,2197,6050.0
2021,2198,5974.0
2021,2199,5956.0
2021,2200,5954.0
2021,2201,5940.0
2021,2202,6013.0
2021,2203,6368.0
2021,2204,6875.0
2021,2205,6686.0
2021,2206,6284.0
2021,2207,5683.0
2021,2208,5231.0
2021,2209,4863.0
2021,2210,4669.0
2021,2211,4585.0
2021,2212,4556.0
2021,2213,4713.0
2021,2214,5053.0
2021,2215,5463.0
2021,2216,6345.0
2021,2217,6813.0
2021,2218,6978.0
2021,2219,7118.0
2021,2220,6986.0
2021,2221,6802.0
2021,2222,6997.0
2021,2223,6970.0
2021,2224,6950.0
2021,2225,6812.0
2021,2226,6692.0
2021,2227,7023.0
2021,2228,7531.0
2021,2229,7283.0
2021,2230,6769.0
2021,2231,6128.0
2021,2232,5574.0
2021,2233,5221.0
2021,2234,5034.0
2021,2235,4927.0
2021,2236,4885.0
2021,2237,4973.0
2021,2238,5266.0
2021,2239,5672.0
2021,2240,6538.0
2021,2241,6934.0
2021,2242,7071.0
2021,2243,7178.0
2021,2244,6985.0
2021,2245,6813.0
2021,2246,6967.0
2021,2247,6910.0
2021,2248,6868.0
2021,2249,6669.0
2021,2250,6586.0
2021,2251,6825.0
2021,2252,7341.0
2021,2253,7195.0
2021,2254,6705.0
2021,2255,6094.0
2021,2256,5570.0
2021,2257,5188.0
2021,2258,4968.0
2021,2259,4858.0
2021,2260,4845.0
2021,2261,4888.0
2021,2262,5174.0
2021,2263,5615.0
2021,2264,6449.0
2021,2265,6739.0
2021,2266,6805.0
2021,2267,6877.0
2021,2268,6709.0
2021,2269,6565.0
2021,2270,6710.0
2021,2271,6657.0
2021,2272,6586.0
2021,2273,6420.0
2021,2274,6313.0
2021,2275,6557.0
2021,2276,7186.0
2021,2277,6998.0
2021,2278,6530.0
2021,2279,5912.0
2021,2280,5497.0
2021,2281,5170.0
2021,2282,4987.0
2021,2283,4856.0
2021,2284,4837.0
2021,2285,4885.0
2021,2286,5184.0
2021,2287,5623.0
2021,2288,6557.0
2021,2289,6956.0
2021,2290,7011.0
2021,2291,7194.0
2021,2292,7123.0
2021,2293,7083.0
2021,2294,7324.0
2021,2295,7319.0
2021,2296,7216.0
2021,2297,7033.0
2021,2298,6891.0
2021,2299,6953.0
2021,2300,7364.0
2021,2301,7205.0
2021,2302,6666.0
2021,2303,6126.0
2021,2304,5560.0
2021,2305,5200.0
2021,2306,4942.0
2021,2307,4814.0
2021,2308,4736.0
2021,2309,4717.0
2021,2310,4748.0
2021,2311,4798.0
2021,2312,5260.0
2021,2313,5665.0
2021,2314,5893.0
2021,2315,6039.0
2021,2316,6105.0
2021,2317,6029.0
2021,2318,5948.0
2021,2319,5871.0
2021,2320,5716.0
2021,2321,5693.0
2021,2322,5804.0
2021,2323,6093.0
2021,2324,6638.0
2021,2325,6474.0
2021,2326,6082.0
2021,2327,5661.0
2021,2328,5135.0
2021,2329,4781.0
2021,2330,4521.0
2021,2331,4411.0
2021,2332,4359.0
2021,2333,4341.0
2021,2334,4350.0
2021,2335,4265.0
2021,2336,4588.0
2021,2337,4942.0
2021,2338,5338.0
2021,2339,5611.0
2021,2340,5723.0
2021,2341,5580.0
2021,2342,5455.0
2021,2343,5415.0
2021,2344,5449.0
2021,2345,5577.0
2021,2346,5767.0
2021,2347,6055.0
2021,2348,6656.0
2021,2349,6569.0
2021,2350,6163.0
2021,2351,5660.0
2021,2352,5207.0
2021,2353,4829.0
2021,2354,4631.0
2021,2355,4558.0
2021,2356,4553.0
2021,2357,4650.0
2021,2358,4993.0
2021,2359,5665.0
2021,2360,6594.0
2021,2361,7040.0
2021,2362,7177.0
2021,2363,7286.0
2021,2364,7071.0
2021,2365,6938.0
2021,2366,7121.0
2021,2367,7054.0
2021,2368,7010.0
2021,2369,6837.0
2021,2370,6806.0
2021,2371,7107.0
2021,2372,7613.0
2021,2373,7500.0
2021,2374,6989.0
2021,2375,6276.0
2021,2376,5714.0
2021,2377,5340.0
2021,2378,5134.0
2021,2379,5043.0
2021,2380,5032.0
2021,2381,5119.0
2021,2382,5367.0
2021,2383,5936.0
2021,2384,6801.0
2021,2385,7164.0
2021,2386,7326.0
2021,2387,7491.0
2021,2388,7301.0
2021,2389,7236.0
2021,2390,7356.0
2021,2391,7249.0
2021,2392,7222.0
2021,2393,7100.0
2021,2394,7127.0
2021,2395,7376.0
2021,2396,7802.0
2021,2397,7666.0
2021,2398,7089.0
2021,2399,6365.0
2021,2400,5742.0
2021,2401,5314.0
2021,2402,5070.0
2021,2403,4979.0
2021,2404,4972.0
2021,2405,5060.0
2021,2406,5367.0
2021,2407,5990.0
2021,2408,6841.0
2021,2409,7191.0
2021,2410,7253.0
2021,2411,7331.0
2021,2412,7211.0
2021,2413,7108.0
2021,2414,7229.0
2021,2415,7167.0
2021,2416,7102.0
2021,2417,6987.0
2021,2418,7005.0
2021,2419,7336.0
2021,2420,7804.0
2021,2421,7651.0
2021,2422,7109.0
2021,2423,6326.0
2021,2424,5677.0
2021,2425,5313.0
2021,2426,5129.0
2021,2427,4978.0
2021,2428,4939.0
2021,2429,5046.0
2021,2430,5363.0
2021,2431,6010.0
2021,2432,6903.0
2021,2433,7339.0
2021,2434,7510.0
2021,2435,7712.0
2021,2436,7473.0
2021,2437,7320.0
2021,2438,7424.0
2021,2439,7420.0
2021,2440,7405.0
2021,2441,7189.0
2021,2442,7120.0
2021,2443,7410.0
2021,2444,7843.0
2021,2445,7714.0
2021,2446,7180.0
2021,2447,6356.0
2021,2448,5738.0
2021,2449,5328.0
2021,2450,5087.0
2021,2451,4975.0
2021,2452,4953.0
2021,2453,5041.0
2021,2454,5325.0
2021,2455,5938.0
2021,2456,6873.0
2021,2457,7150.0
2021,2458,7099.0
2021,2459,7156.0
2021,2460,6937.0
2021,2461,6863.0
2021,2462,7091.0
2021,2463,6990.0
2021,2464,6826.0
2021,2465,6612.0
2021,2466,6573.0
2021,2467,6823.0
2021,2468,7305.0
2021,2469,7231.0
2021,2470,6781.0
2021,2471,6184.0
2021,2472,5581.0
2021,2473,5201.0
2021,2474,4941.0
2021,2475,4815.0
2021,2476,4735.0
2021,2477,4717.0
2021,2478,4725.0
2021,2479,4792.0
2021,2480,5289.0
2021,2481,5679.0
2021,2482,5891.0
2021,2483,6000.0
2021,2484,6001.0
2021,2485,5817.0
2021,2486,5699.0
2021,2487,5551.0
2021,2488,5430.0
2021,2489,5393.0
2021,2490,5593.0
2021,2491,5988.0
2021,2492,6548.0
2021,2493,6424.0
2021,2494,6029.0
2021,2495,5611.0
2021,2496,5139.0
2021,2497,4792.0
2021,2498,4564.0
2021,2499,4446.0
2021,2500,4351.0
2021,2501,4350.0
2021,2502,4327.0
2021,2503,4285.0
2021,2504,4551.0
2021,2505,4942.0
2021,2506,5339.0
2021,2507,5656.0
2021,2508,5796.0
2021,2509,5626.0
2021,2510,5435.0
2021,2511,5296.0
2021,2512,5272.0
2021,2513,5368.0
2021,2514,5509.0
2021,2515,5756.0
2021,2516,6328.0
2021,2517,6391.0
2021,2518,6043.0
2021,2519,5526.0
2021,2520,5071.0
2021,2521,4737.0
2021,2522,4573.0
2021,2523,4477.0
2021,2524,4449.0
2021,2525,4573.0
2021,2526,4886.0
2021,2527,5546.0
2021,2528,6388.0
2021,2529,6682.0
2021,2530,6722.0
2021,2531,6798.0
2021,2532,6603.0
2021,2533,6495.0
2021,2534,6645.0
2021,2535,6543.0
2021,2536,6460.0
2021,2537,6292.0
2021,2538,6221.0
2021,2539,6450.0
2021,2540,7009.0
2021,2541,6997.0
2021,2542,6524.0
2021,2543,5853.0
2021,2544,5360.0
2021,2545,5016.0
2021,2546,4828.0
2021,2547,4720.0
2021,2548,4709.0
2021,2549,4786.0
2021,2550,5026.0
2021,2551,5628.0
2021,2552,6446.0
2021,2553,6587.0
2021,2554,6585.0
2021,2555,6644.0
2021,2556,6414.0
2021,2557,6299.0
2021,2558,6450.0
2021,2559,6374.0
2021,2560,6332.0
2021,2561,6137.0
2021,2562,6057.0
2021,2563,6242.0
2021,2564,6793.0
2021,2565,6809.0
2021,2566,6328.0
2021,2567,5744.0
2021,2568,5217.0
2021,2569,4899.0
2021,2570,4726.0
2021,2571,4624.0
2021,2572,4605.0
2021,2573,4688.0
2021,2574,4912.0
2021,2575,5524.0
2021,2576,6266.0
2021,2577,6431.0
2021,2578,6425.0
2021,2579,6494.0
2021,2580,6294.0
2021,2581,6210.0
2021,2582,6398.0
2021,2583,6366.0
2021,2584,6311.0
2021,2585,6112.0
2021,2586,6038.0
2021,2587,6192.0
2021,2588,6617.0
2021,2589,6575.0
2021,2590,6138.0
2021,2591,5538.0
2021,2592,5129.0
2021,2593,4827.0
2021,2594,4639.0
2021,2595,4567.0
2021,2596,4539.0
2021,2597,4617.0
2021,2598,4801.0
2021,2599,5346.0
2021,2600,6080.0
2021,2601,6261.0
2021,2602,6295.0
2021,2603,6408.0
2021,2604,6242.0
2021,2605,6133.0
2021,2606,6353.0
2021,2607,6320.0
2021,2608,6290.0
2021,2609,6129.0
2021,2610,6065.0
2021,2611,6230.0
2021,2612,6591.0
2021,2613,6561.0
2021,2614,6118.0
2021,2615,5455.0
2021,2616,5082.0
2021,2617,4766.0
2021,2618,4587.0
2021,2619,4525.0
2021,2620,4499.0
2021,2621,4566.0
2021,2622,4793.0
2021,2623,5290.0
2021,2624,6060.0
2021,2625,6317.0
2021,2626,6317.0
2021,2627,6429.0
2021,2628,6319.0
2021,2629,6334.0
2021,2630,6437.0
